origin|split_on_leg|drive_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|metric|eastern|2017-04-12 04:00:00-05:00||42.3747715|-71.0290294|1368|17219|1541|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00||42.374262|-71.030395|n/a|10943|2419|-71.1189852|42.3743279|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00||42.374262|-71.030395|n/a|10943|2419|-71.1189852|42.3743279|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.3748754/-71.1186191|42.3748754|-71.1186191|47|145|60|-71.1191387|42.3736294|42.374262|-71.030395|n/a|10782|2379|-71.1184576|42.3748562
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.3667859/-71.1060218|42.3667859|-71.1060218|277|1448|328|-71.1186766|42.3732897|42.374262|-71.030395|n/a|8851|1956|-71.106102|42.366717
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.3720655/-71.1154222|42.3720655|-71.1154222|213|965|251|-71.1186766|42.3732897|42.374262|-71.030395|n/a|10138|2244|-71.115202|42.372401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.3478457/-71.0880068|42.3478457|-71.0880068|623|5149|789|-71.1186766|42.3732897|42.374262|-71.030395|n/a|6276|1500|-71.087903|42.347888
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.357596/-71.092797|42.357596|-71.092797|513|5149|644|-71.1186766|42.3732897|42.374262|-71.030395|n/a|7724|1651|-71.092797|42.357596
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.3615322/-71.0980015|42.3615322|-71.0980015|505|3218|616|-71.1191387|42.3736294|42.374262|-71.030395|n/a|8046|1798|-71.0980015|42.3615322
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.3691895/-71.1108231|42.3691895|-71.1108231|200|965|233|-71.1186766|42.3732897|42.374262|-71.030395|n/a|9334|2054|-71.110427|42.368951
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.3586466/-71.057326|42.3586466|-71.057326|n/a|5954|1097|-71.118956|42.373362|42.3747715|-71.0290294|546|4988|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.3691186/-71.0395296|42.3691186|-71.0395296|n/a|9977|2299|-71.1189852|42.3743279|42.3747715|-71.0290294|280|2253|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.359705/-71.059215|42.359705|-71.059215|n/a|7724|1579|-71.1189852|42.3743279|42.3747715|-71.0290294|475|4667|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.374262/-71.030395|42.374262|-71.030395|n/a|10943|2419|-71.1189852|42.3743279|42.3747715|-71.0290294|106|965|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:00:00-05:00|42.3597918/-71.0515702|42.3597918|-71.0515702|n/a|6437|1478|-71.118956|42.373362|42.3747715|-71.0290294|563|4988|669|-71.0515464|42.3596586
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|metric|eastern|2017-04-12 04:12:00-05:00||42.3747715|-71.0290294|1389|17219|1541|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00||42.374262|-71.030395|n/a|9012|2100|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00||42.374262|-71.030395|n/a|9012|2100|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00|42.3623895/-71.0862031|42.3623895|-71.0862031|542|3701|702|-71.1191387|42.3736294|42.374262|-71.030395|n/a|5954|1642|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00|42.3549395/-71.05975|42.3549395|-71.05975|936|9334|1108|-71.1186766|42.3732897|42.374262|-71.030395|n/a|3540|743|-71.0599775|42.3550909
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00|42.3611521/-71.070619|42.3611521|-71.070619|697|4667|852|-71.1191387|42.3736294|42.374262|-71.030395|n/a|4345|1050|-71.0705298|42.3611271
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00|42.3732593/-71.1187348|42.3732593|-71.1187348|1|6|2|-71.1186766|42.3732897|42.374262|-71.030395|n/a|9012|2100|-71.118956|42.373362
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00|42.3653463/-71.103606|42.3653463|-71.103606|339|1609|431|-71.1186766|42.3732897|42.374262|-71.030395|n/a|7563|1790|-71.103802|42.365486
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00|42.3586466/-71.057326|42.3586466|-71.057326|n/a|5954|1097|-71.118956|42.373362|42.3747715|-71.0290294|539|4988|641|-71.0571914|42.3586696
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00|42.3691186/-71.0395296|42.3691186|-71.0395296|n/a|8046|1980|-71.118956|42.373362|42.3747715|-71.0290294|281|2253|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00|42.3597918/-71.0515702|42.3597918|-71.0515702|n/a|6437|1478|-71.118956|42.373362|42.3747715|-71.0290294|573|4988|669|-71.0515464|42.3596586
Harvard transit station Boston MA|end|finish||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:12:00-05:00|42.374262/-71.030395|42.374262|-71.030395|n/a|9012|2100|-71.118956|42.373362|42.3747715|-71.0290294|106|965|108|-71.0305389|42.3745164
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|metric|eastern|2017-04-12 04:24:00-05:00||42.3747715|-71.0290294|1393|17219|1541|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|begin|||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:24:00-05:00||42.374262|-71.030395|n/a|9012|1980|-71.118956|42.373362|||||||
Harvard transit station Boston MA|end|||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:24:00-05:00||42.374262|-71.030395|n/a|9012|1980|-71.118956|42.373362|||||||
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:24:00-05:00|42.3623895/-71.0862031|42.3623895|-71.0862031|537|3701|702|-71.1191387|42.3736294|42.374262|-71.030395|n/a|5954|1437|-71.0862248|42.3622401
Harvard transit station Boston MA|begin|start||Airport station Boston MA|transit|metric|eastern|2017-04-12 04:24:00-05:00|42.3549395/-71.05975|42.3549395|-71.05975|936|9334|1108|-71.1186766|42.3732897|42.374262|-71.030395|n/a|3540|743|-71.0599775|42.3550909
