origin|split_on_leg|drive_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
New York University|||tolls|LaGuardia Airport|driving|metric|eastern|2017-04-07 04:00:00-05:00||40.7715416|-73.8717269|1126|15932|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:00:00-05:00||40.7718584|-73.871632||19955|3090|-73.9943721|40.7284833|||||||
New York University|end|||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:00:00-05:00||40.7718584|-73.871632||19955|3090|-73.9943721|40.7284833|||||||
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:00:00-05:00|40.7522756/-73.9774709|40.7522756|-73.9774709|694|3379|885|-73.9932975|40.7295629|40.7718584|-73.871632||17059|2114|-73.9776136|40.7523191
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:00:00-05:00|40.740031/-73.9864088|40.740031|-73.9864088|374|1770|529|-73.9932975|40.7295629|40.7718584|-73.871632||18346|2606|-73.9863381|40.7400007
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:00:00-05:00|40.7301688/-73.9909925|40.7301688|-73.9909925|133|643|169|-73.9932975|40.7295629|40.7718584|-73.871632||19473|2846|-73.99107|40.730054
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:00:00-05:00|40.7432513/-73.9839055|40.7432513|-73.9839055|487|2253|675|-73.9932975|40.7295629|40.7718584|-73.871632||17863|2546|-73.9838629|40.7433087
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:00:00-05:00|40.7466223/-73.9818023|40.7466223|-73.9818023|691|3379|899|-73.9932975|40.7295629|40.7718584|-73.871632||17541|2486|-73.9818873|40.7466576
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:00:00-05:00|40.7505727/-73.9760071|40.7505727|-73.9760071||3379|935|-73.9943721|40.7284833|40.7715416|-73.8717269|819|13357|885|-73.9760036|40.7505712
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:00:00-05:00|40.774038/-73.872079|40.774038|-73.872079||19312|2824|-73.9943721|40.7284833|40.7734912|-73.8758585|80|321|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|metric|eastern|2017-04-07 04:10:00-05:00||40.7715416|-73.8717269|1137|15932|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00||40.7718584|-73.871632||18024|3516|-73.9943326|40.7285304|||||||
New York University|end|||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00||40.7718584|-73.871632||18024|3516|-73.9943326|40.7285304|||||||
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.73101/-74.0013002|40.73101|-74.0013002|118|321|130|-74.0001873|40.7313277|40.7718584|-73.871632||17380|3237|-74.0012201|40.7311041
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7578741/-73.9819016|40.7578741|-73.9819016|638|4023|1035|-73.9997754|40.7271183|40.7718584|-73.871632||13840|2757|-73.9817907|40.7578276
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7465008/-73.8910021|40.7465008|-73.8910021|1101|12070|1453|-73.9997754|40.7271183|40.7718584|-73.871632||5954|882|-73.8907842|40.7466375
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7530768/-73.9069949|40.7530768|-73.9069949|1199|12874|1566|-73.9997754|40.7271183|40.7718584|-73.871632||6437|2457|-73.9071013|40.7531039
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7647873/-73.9664645|40.7647873|-73.9664645|1082|5310|1391|-73.9932975|40.7295629|40.7718584|-73.871632||11909|2517|-73.966113|40.764629
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.754101/-73.9423347|40.754101|-73.9423347|1187|7242|1361|-73.9932975|40.7295629|40.7718584|-73.871632||9656|2277|-73.9424742|40.7541777
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.761503/-73.885429|40.761503|-73.885429||15449|2799|-73.9943326|40.7285304|40.7715416|-73.8717269|333|2896|334|-73.8855018|40.7614955
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7476119/-73.8841818|40.7476119|-73.8841818||13679|2083|-73.9943326|40.7285304|40.7715416|-73.8717269|441|5149|527|-73.8841818|40.7476119
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.763305/-73.885729|40.763305|-73.885729||15610|2859|-73.9943326|40.7285304|40.7692477|-73.8686737|399|1931|368|-73.885824|40.763295
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7474055/-73.8862043|40.7474055|-73.8862043||13518|1955|-73.9943326|40.7285304|40.7715416|-73.8717269|409|4988|483|-73.8862043|40.7474055
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7677353/-73.8803724|40.7677353|-73.8803724||16737|3116|-73.9943326|40.7285304|40.7692477|-73.8686737|223|1770|231|-73.880374|40.7677352
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7556261/-73.8843654|40.7556261|-73.8843654||14805|2658|-73.9943326|40.7285304|40.7715416|-73.8717269|474|3540|500|-73.8844125|40.7555631
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7471813/-73.8877149|40.7471813|-73.8877149||13357|1868|-73.9943326|40.7285304|40.7715416|-73.8717269|532|5471|622|-73.8877146|40.747182
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7502622/-73.883451|40.7502622|-73.883451||14162|2353|-73.9943326|40.7285304|40.7715416|-73.8717269|574|5793|632|-73.883451|40.7502622
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.770302/-73.875496|40.770302|-73.875496||17380|3219|-73.9943326|40.7285304|40.7692477|-73.8686737|95|643|100|-73.8755495|40.7702964
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7674923/-73.8819686|40.7674923|-73.8819686||16576|3109|-73.9943326|40.7285304|40.7692477|-73.8686737|212|1609|217|-73.8819687|40.7674922
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7470639/-73.8894742|40.7470639|-73.8894742||13196|1750|-73.9943326|40.7285304|40.7715416|-73.8717269|371|4667|423|-73.8894742|40.7470639
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7670803/-73.884843|40.7670803|-73.884843||16737|3223|-73.9943326|40.7285304|40.7715416|-73.8717269|399|2896|403|-73.8848229|40.7669891
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7645659/-73.8848858|40.7645659|-73.8848858||15932|2957|-73.9943326|40.7285304|40.7692477|-73.8686737|331|1770|296|-73.8848858|40.7645659
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.767246/-73.88237|40.767246|-73.88237||16415|3039|-73.9943326|40.7285304|40.7692477|-73.8686737|215|1126|185|-73.8823952|40.7673296
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7466891/-73.8908579|40.7466891|-73.8908579||13035|1599|-73.9943326|40.7285304|40.7715416|-73.8717269|338|4667|376|-73.8912643|40.7468549
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.767855/-73.87803|40.767855|-73.87803||16898|3099|-73.9943326|40.7285304|40.7692477|-73.8686737|131|804|133|-73.8780363|40.7678862
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7684544/-73.8762951|40.7684544|-73.8762951||17059|3164|-73.9943326|40.7285304|40.7692477|-73.8686737|110|643|109|-73.8762953|40.7684555
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7477494/-73.8828983|40.7477494|-73.8828983||13840|2166|-73.9943326|40.7285304|40.7715416|-73.8717269|467|5310|572|-73.8828983|40.7477494
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:10:00-05:00|40.7466109/-73.8908166|40.7466109|-73.8908166||13196|1717|-73.9943326|40.7285304|40.7715416|-73.8717269|346|4667|390|-73.8909686|40.7464861
New York University|||tolls|LaGuardia Airport|driving|metric|eastern|2017-04-07 04:20:00-05:00||40.7715416|-73.8717269|1149|15932|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:20:00-05:00||40.7718584|-73.871632||19955|3030|-73.9943721|40.7284833|||||||
New York University|end|||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:20:00-05:00||40.7718584|-73.871632||19955|3030|-73.9943721|40.7284833|||||||
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:20:00-05:00|40.7522756/-73.9774709|40.7522756|-73.9774709|707|3379|885|-73.9932975|40.7295629|40.7718584|-73.871632||17059|2114|-73.9776136|40.7523191
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:20:00-05:00|40.740031/-73.9864088|40.740031|-73.9864088|396|1770|529|-73.9932975|40.7295629|40.7718584|-73.871632||18346|2486|-73.9863381|40.7400007
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:20:00-05:00|40.7301688/-73.9909925|40.7301688|-73.9909925|144|643|169|-73.9932975|40.7295629|40.7718584|-73.871632||19473|2726|-73.99107|40.730054
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:20:00-05:00|40.7432513/-73.9839055|40.7432513|-73.9839055|509|2253|675|-73.9932975|40.7295629|40.7718584|-73.871632||17863|2426|-73.9838629|40.7433087
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:20:00-05:00|40.7466223/-73.9818023|40.7466223|-73.9818023|648|3701|988|-73.9997754|40.7271183|40.7718584|-73.871632||17541|2366|-73.9818873|40.7466576
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:20:00-05:00|40.7505727/-73.9760071|40.7505727|-73.9760071||3379|935|-73.9943721|40.7284833|40.7715416|-73.8717269|846|13357|885|-73.9760036|40.7505712
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:20:00-05:00|40.774059/-73.871857|40.774059|-73.871857||19312|2979|-73.9943326|40.7285304|40.7734912|-73.8758585|87|321|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|metric|eastern|2017-04-07 04:30:00-05:00||40.7715416|-73.8717269|1137|15932|1464|-73.9997754|40.7271183|||||||
New York University|begin|||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:30:00-05:00||40.7718584|-73.871632||19955|3030|-73.9943721|40.7284833|||||||
New York University|end|||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:30:00-05:00||40.7718584|-73.871632||19955|3030|-73.9943721|40.7284833|||||||
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:30:00-05:00|40.7522756/-73.9774709|40.7522756|-73.9774709|730|3701|931|-73.9932975|40.7295629|40.7718584|-73.871632||17059|2114|-73.9776136|40.7523191
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:30:00-05:00|40.740031/-73.9864088|40.740031|-73.9864088|461|1770|529|-73.9932975|40.7295629|40.7718584|-73.871632||18346|2486|-73.9863381|40.7400007
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:30:00-05:00|40.7301688/-73.9909925|40.7301688|-73.9909925|139|643|169|-73.9932975|40.7295629|40.7718584|-73.871632||19473|2726|-73.99107|40.730054
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:30:00-05:00|40.7432513/-73.9839055|40.7432513|-73.9839055|575|2253|675|-73.9932975|40.7295629|40.7718584|-73.871632||17863|2486|-73.9838629|40.7433087
New York University|begin|start||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:30:00-05:00|40.7466223/-73.9818023|40.7466223|-73.9818023|680|3379|899|-73.9932975|40.7295629|40.7718584|-73.871632||17541|2426|-73.9818873|40.7466576
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:30:00-05:00|40.7505727/-73.9760071|40.7505727|-73.9760071||3379|935|-73.9943721|40.7284833|40.7715416|-73.8717269|838|13357|885|-73.9760036|40.7505712
New York University|end|finish||LaGuardia Airport|transit|metric|eastern|2017-04-07 04:30:00-05:00|40.774038/-73.872079|40.774038|-73.872079||19312|2764|-73.9943721|40.7284833|40.7734912|-73.8758585|95|321|96|-73.8720814|40.7740263
New York University|||tolls|LaGuardia Airport|driving|metric|eastern|2017-04-07 04:40:00-05:00||40.7715416|-73.8717269|1135|15932|1464|-73.9997754|40.7271183|||||||
