origin|split_on_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 05:48:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4543|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4543|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 05:48:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1006|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2326|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 05:48:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1038|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2683|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 05:48:00-05:00|41.8857694/-87.6279402|41.8857694|-87.6279402|1082|13604|1244|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28000|2508|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 05:48:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|116|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4260|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 05:48:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|414|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|3765|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 05:48:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|603|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3335|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 05:48:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|372|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|3960|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:00:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1625|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1202|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:00:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4223|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|88|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:00:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3213|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1003|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:00:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3623|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|480|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:00:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4523|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|541|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:00:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2693|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1076|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:00:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3893|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|270|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:12:00-05:00||41.9797233|-87.88225249999999|1664|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:24:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4750|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:36:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4710|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:24:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1061|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2340|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:24:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1058|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2713|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:24:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1067|13605|1267|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28000|2538|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:24:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|117|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4304|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:24:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|414|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|3913|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:24:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|611|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3586|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:24:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|370|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|4092|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:36:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1605|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1226|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:36:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|3977|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|88|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:36:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|2987|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1122|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:36:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3377|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|641|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:36:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4277|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|592|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:36:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2447|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1124|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:36:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3647|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|272|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 06:48:00-05:00||41.9797233|-87.88225249999999|1816|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4214|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:12:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4214|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:00:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1235|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2385|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:00:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1137|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2713|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:00:00-05:00|41.8857694/-87.6279402|41.8857694|-87.6279402|1282|13604|1244|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28000|2568|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:00:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|109|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|3930|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:00:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|394|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|3563|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:00:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|696|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3230|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:00:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|357|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|3730|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:12:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1603|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1285|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:12:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|3915|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|87|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:12:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|2925|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1557|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:12:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3315|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|757|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:12:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4215|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|531|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:12:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2385|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1313|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:12:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3585|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|269|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:24:00-05:00||41.9797233|-87.88225249999999|2103|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:36:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4725|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:48:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4725|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:36:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1387|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2340|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:36:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1261|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2743|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:36:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1253|13420|1379|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28000|2568|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:36:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|105|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4598|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:36:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|383|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|4120|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:36:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|745|8300|739|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3818|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:36:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|351|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|4292|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:48:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1737|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1536|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:48:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4560|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|87|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:48:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3585|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2069|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:48:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3960|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|793|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:48:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4875|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|544|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:48:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|3030|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1825|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 07:48:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4245|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|330|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:00:00-05:00||41.9797233|-87.88225249999999|2303|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:12:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4515|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:24:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4515|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:12:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1382|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2280|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:12:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1290|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2713|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:12:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1275|13420|1379|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28000|2478|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:12:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|105|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4260|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:12:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|387|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|3911|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:12:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|808|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3686|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:12:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|356|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|4151|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:24:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1603|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1846|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:24:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4215|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|87|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:24:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3225|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2267|25650|1123|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:24:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3614|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|926|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:24:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4514|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|545|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:24:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2684|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1867|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:24:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3884|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|329|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:36:00-05:00||41.9797233|-87.88225249999999|2471|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:48:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4583|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 09:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4583|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-12 08:48:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1481|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2370|-87.6315547|41.8857522
