origin|split_on_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:24:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|3944|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|115|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:24:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|2954|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1015|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:24:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3344|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|499|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:24:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4244|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|576|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:24:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2414|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1134|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:24:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3614|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|299|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:36:00-05:00||41.9797233|-87.88225249999999|1599|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:48:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4503|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4543|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:48:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|954|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2310|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:48:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1036|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2653|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:48:00-05:00|41.8857694/-87.6279402|41.8857694|-87.6279402|1041|13604|1244|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28000|2538|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:48:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|98|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4231|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:48:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|412|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|3383|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:48:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|595|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3047|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 05:48:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|367|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|4022|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:00:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1605|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1250|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:00:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4275|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|87|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:00:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3285|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1031|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:00:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3645|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|498|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:00:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4575|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|547|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:00:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2745|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1200|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:00:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3945|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|276|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:12:00-05:00||41.9797233|-87.88225249999999|1741|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:24:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4651|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:36:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4723|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:24:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1098|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2280|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:24:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1048|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2713|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:24:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1103|14255|1152|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28000|2478|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:24:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|99|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4354|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:24:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|402|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|4082|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:24:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|605|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3686|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:24:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|360|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|4154|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:36:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1604|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1296|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:36:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|3975|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|86|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:36:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|2985|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1107|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:36:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3375|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|592|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:36:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4275|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|535|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:36:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2445|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1202|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:36:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3645|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|281|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 06:48:00-05:00||41.9797233|-87.88225249999999|2118|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4215|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:12:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4215|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:00:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1369|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2310|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:00:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1115|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2743|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:00:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1186|14255|1152|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28000|2478|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:00:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|120|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|3930|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:00:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|409|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|3615|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:00:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|682|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3283|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:00:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|373|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|3618|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:12:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1602|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1331|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:12:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|3914|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|86|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:12:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|2924|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1469|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:12:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3314|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|711|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:12:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4214|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|556|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:12:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2384|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1290|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:12:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3584|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|282|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:24:00-05:00||41.9797233|-87.88225249999999|2219|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:36:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4725|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:48:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4725|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:36:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1415|13304|1149|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|27722|2340|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:36:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1173|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2743|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:36:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1338|14255|1152|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28000|2538|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:36:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|101|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4568|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:36:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|440|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|4161|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:36:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|710|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3903|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:36:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|404|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|4281|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:48:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1800|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1583|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:48:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4640|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|90|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:48:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3670|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2205|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:48:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|4060|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|760|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:48:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4960|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|579|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:48:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|3130|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1965|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 07:48:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4330|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|279|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:00:00-05:00||41.9797233|-87.88225249999999|2529|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:12:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4515|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:24:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4575|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:12:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1361|13849|1496|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|27722|2280|-87.6315547|41.8857522
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:12:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1299|11033|1121|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|28926|2713|-87.6277226|41.8774529
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:12:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1275|13420|1379|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|28000|2538|-87.62802219999999|41.885817
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:12:00-05:00|41.7947391/-87.618398|41.79473910000001|-87.618398|103|536|110|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|38739|4260|-87.61832400000002|41.795174
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:12:00-05:00|41.8217417/-87.6215403|41.8217417|-87.62154029999999|438|3473|429|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|35619|4001|-87.621368|41.821732
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:12:00-05:00|41.8527793/-87.626405|41.85277929999999|-87.62640499999999|818|8184|626|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|31852|3526|-87.6264174|41.8526371
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:12:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|395|3095|395|-87.61759029999999|41.7929603|41.97766499999999|-87.90422099999999|n/a|36371|4090|-87.619019|41.816463
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:24:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1604|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1920|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:24:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4215|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|90|2012|93|-87.85947929999999|41.9837411
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:24:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3225|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|2318|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:24:00-05:00|41.970634/-87.760895|41.970634|-87.76089499999999|n/a|26224|3615|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|734|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:24:00-05:00|41.977665/-87.904221|41.97766499999999|-87.90422099999999|n/a|39116|4515|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|541|7350|603|-87.90409720000001|41.9777944
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:24:00-05:00|41.9100489/-87.6779633|41.9100489|-87.67796330000002|n/a|16245|2685|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1974|21849|1160|-87.67796299999999|41.9100511
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:24:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3885|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|280|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:36:00-05:00||41.9797233|-87.88225249999999|2730|36662|1839|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:48:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4525|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 09:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4525|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL||tolls|Ohare Airport|driving|imperial|central|2017-04-11 08:48:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1389|13849|1496|-87.61755509999999|41.7929609|41.97766499999999|-87.90422099999999|n/a|27722|2280|-87.6315547|41.8857522
