origin|avoid|destination|mode|units|timezone|departure_time|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
(41.850149, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:12:00-05:00|41.8988773|-87.6240352|1305|16593|1344|-87.755462|41.8501957
(41.850149, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:12:00-05:00|41.8988773|-87.6240352|1241|15457|1302|-87.7417727|41.8501427
(41.850149, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:12:00-05:00|41.8988773|-87.6240352|1266|15776|1340|-87.7273858|41.8501518
(41.880345, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|14545|3444|-87.76992|41.880089
(41.880345, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|14321|3393|-87.7554621|41.8803905
(41.880345, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|11886|3111|-87.7414263|41.8805412
(41.880345, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|11119|2558|-87.727391|41.8807148
(41.87027966666667, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|16411|3082|-87.7695292|41.8700368
(41.87027966666667, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|14485|2991|-87.7553298|41.87028189999999
(41.87027966666667, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|13347|2672|-87.7414271|41.8705003
(41.87027966666667, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|11822|2520|-87.7277715|41.870272
(41.86021433333333, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|17473|3846|-87.76968389999999|41.8602113
(41.86021433333333, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|15511|3112|-87.7543176|41.8601951
(41.86021433333333, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|14525|3857|-87.7428429|41.8595473
(41.86021433333333, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|14396|3271|-87.72743659999999|41.8602132
(41.850149, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|17619|3850|-87.77002069999999|41.8501398
(41.850149, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|16227|3238|-87.755462|41.8501957
(41.850149, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|15707|3133|-87.7417727|41.8501427
(41.850149, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:12:00-05:00|41.898416|-87.6223382|n/a|14013|2991|-87.7273858|41.8501518
(41.880345, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1220|17051|1297|-87.7694957|41.8802565
(41.880345, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1152|15061|1184|-87.7554621|41.8803905
(41.880345, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1070|13686|1127|-87.7414263|41.8805412
(41.880345, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1041|12462|1111|-87.727391|41.8807148
(41.87027966666667, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1073|16079|1105|-87.7695292|41.8700368
(41.87027966666667, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|978|14123|1018|-87.7553298|41.87028189999999
(41.87027966666667, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|987|13109|1034|-87.7414271|41.8705003
(41.87027966666667, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1024|11962|1031|-87.7277715|41.870272
(41.86021433333333, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1248|16395|1280|-87.76968389999999|41.8602113
(41.86021433333333, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1054|15186|1116|-87.7543507|41.860259
(41.86021433333333, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1182|14753|1228|-87.7428429|41.8595473
(41.86021433333333, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1148|14670|1212|-87.72743659999999|41.8602132
(41.850149, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1457|17800|1505|-87.77002069999999|41.8501398
(41.850149, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1298|16593|1344|-87.755462|41.8501957
(41.850149, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1228|15457|1302|-87.7417727|41.8501427
(41.850149, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:24:00-05:00|41.8988773|-87.6240352|1281|15776|1340|-87.7273858|41.8501518
(41.880345, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|14629|3239|-87.7694957|41.8802565
(41.880345, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|13330|3205|-87.755257|41.880268
(41.880345, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|12180|3011|-87.7414263|41.8805412
(41.880345, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|11095|2772|-87.727391|41.8807148
(41.87027966666667, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|16411|3035|-87.7695292|41.8700368
(41.87027966666667, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|14134|3105|-87.7553298|41.87028189999999
(41.87027966666667, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|13558|2694|-87.7414271|41.8705003
(41.87027966666667, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|12033|2584|-87.7277715|41.870272
(41.86021433333333, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|17473|3711|-87.76968389999999|41.8602113
(41.86021433333333, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|15244|3600|-87.7543507|41.860259
(41.86021433333333, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|16406|3359|-87.7428429|41.8595473
(41.86021433333333, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|14396|2982|-87.72743659999999|41.8602132
(41.850149, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|19165|3753|-87.77002069999999|41.8501398
(41.850149, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|16318|3315|-87.755462|41.8501957
(41.850149, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|15707|2843|-87.7417727|41.8501427
(41.850149, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:24:00-05:00|41.898416|-87.6223382|n/a|14013|2722|-87.7273858|41.8501518
(41.880345, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1263|17051|1297|-87.7694957|41.8802565
(41.880345, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1173|15061|1184|-87.7554621|41.8803905
(41.880345, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1113|13686|1127|-87.7414263|41.8805412
(41.880345, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1094|12462|1111|-87.727391|41.8807148
(41.87027966666667, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1124|16079|1105|-87.7695292|41.8700368
(41.87027966666667, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1029|14123|1018|-87.7553298|41.87028189999999
(41.87027966666667, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1032|13109|1034|-87.7414271|41.8705003
(41.87027966666667, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1036|11962|1031|-87.7277715|41.870272
(41.86021433333333, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1301|16395|1280|-87.76968389999999|41.8602113
(41.86021433333333, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1114|15186|1116|-87.7543507|41.860259
(41.86021433333333, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1222|14753|1228|-87.7428429|41.8595473
(41.86021433333333, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1189|14670|1212|-87.72743659999999|41.8602132
(41.850149, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1491|19346|1560|-87.77002069999999|41.8501398
(41.850149, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1338|16593|1344|-87.755462|41.8501957
(41.850149, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1272|15457|1302|-87.7417727|41.8501427
(41.850149, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:36:00-05:00|41.8988773|-87.6240352|1328|15776|1340|-87.7273858|41.8501518
(41.880345, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|14545|3564|-87.76992|41.880089
(41.880345, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|13330|3325|-87.755257|41.880268
(41.880345, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|12180|3131|-87.7414263|41.8805412
(41.880345, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|10874|2638|-87.727391|41.8807148
(41.87027966666667, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|16411|2941|-87.7695292|41.8700368
(41.87027966666667, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|14134|3033|-87.7553298|41.87028189999999
(41.87027966666667, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|13558|2602|-87.7414271|41.8705003
(41.87027966666667, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|12033|2555|-87.7277715|41.870272
(41.86021433333333, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|18105|3558|-87.76968389999999|41.8602113
(41.86021433333333, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|15511|2905|-87.7543176|41.8601951
(41.86021433333333, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|14626|3303|-87.7428429|41.8595473
(41.86021433333333, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|14487|3059|-87.72743659999999|41.8602132
(41.850149, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|17762|3820|-87.77002069999999|41.8501398
(41.850149, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|16739|3241|-87.755462|41.8501957
(41.850149, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|15798|2940|-87.7417727|41.8501427
(41.850149, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:36:00-05:00|41.898416|-87.6223382|n/a|14104|2799|-87.7273858|41.8501518
(41.880345, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1238|17051|1297|-87.7694957|41.8802565
(41.880345, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1151|15061|1184|-87.7554621|41.8803905
(41.880345, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1096|13686|1127|-87.7414263|41.8805412
(41.880345, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1061|12462|1111|-87.727391|41.8807148
(41.87027966666667, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1107|16079|1105|-87.7695292|41.8700368
(41.87027966666667, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1005|14123|1018|-87.7553298|41.87028189999999
(41.87027966666667, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1007|13109|1034|-87.7414271|41.8705003
(41.87027966666667, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1001|11962|1031|-87.7277715|41.870272
(41.86021433333333, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1270|17673|1327|-87.76968389999999|41.8602113
(41.86021433333333, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1098|15186|1116|-87.7543507|41.860259
(41.86021433333333, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1192|14753|1228|-87.7428429|41.8595473
(41.86021433333333, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1163|14670|1212|-87.72743659999999|41.8602132
(41.850149, -87.769499)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1469|19346|1560|-87.77002069999999|41.8501398
(41.850149, -87.75546066666666)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1338|16593|1344|-87.755462|41.8501957
(41.850149, -87.74142233333333)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1238|15457|1302|-87.7417727|41.8501427
(41.850149, -87.727384)|tolls|John Hancock Center Chicago IL|driving|imperial|central|2017-04-17 05:48:00-05:00|41.8988773|-87.6240352|1306|15776|1340|-87.7273858|41.8501518
(41.880345, -87.769499)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:48:00-05:00|41.898416|-87.6223382|n/a|14575|3322|-87.76992|41.880089
(41.880345, -87.75546066666666)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:48:00-05:00|41.898416|-87.6223382|n/a|13360|3083|-87.755257|41.880268
(41.880345, -87.74142233333333)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:48:00-05:00|41.898416|-87.6223382|n/a|12211|2889|-87.7414263|41.8805412
(41.880345, -87.727384)||John Hancock Center Chicago IL|transit|imperial|central|2017-04-17 05:48:00-05:00|41.898416|-87.6223382|n/a|11095|2952|-87.727391|41.8807148
