origin|avoid|destination|mode|units|timezone|departure_time|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
(41.954185, -87.649377)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|693|10225|793|-87.64971159999999|41.95418129999999
(41.947154, -87.713354)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|958|15043|1036|-87.713336|41.94715430000001
(41.947154, -87.69735975)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|1018|14870|1094|-87.69736309999999|41.9466943
(41.947154, -87.6813655)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|1136|13726|1272|-87.6809797|41.9471592
(41.947154, -87.66537124999999)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|951|10979|1094|-87.6653675|41.947039
(41.947154, -87.649377)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|774|9683|874|-87.6494756|41.9471513
(41.940123, -87.713354)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|880|14350|943|-87.71335549999999|41.9401803
(41.940123, -87.69735975)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|987|14188|1064|-87.6972394|41.9401234
(41.940123, -87.6813655)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|1091|14774|1197|-87.6813748|41.9404396
(41.940123, -87.66537124999999)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|887|10322|1085|-87.665363|41.9397386
(41.940123, -87.649377)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|695|9008|812|-87.64928379999999|41.9401249
(41.961216, -87.713354)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|18383|3158|-87.7133523|41.9611459
(41.961216, -87.69735975)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|17282|2987|-87.6973599|41.9612614
(41.961216, -87.6813655)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|14497|2475|-87.681388|41.9612155
(41.961216, -87.66537124999999)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|11090|2558|-87.6651572|41.9611771
(41.961216, -87.649377)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|9400|2011|-87.6493686|41.9609489
(41.954185, -87.713354)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|15460|2654|-87.7133612|41.9543522
(41.954185, -87.69735975)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|14210|2399|-87.6973594|41.9541097
(41.954185, -87.6813655)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|13680|2410|-87.6813646|41.9541705
(41.954185, -87.66537124999999)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|10476|2102|-87.6653771|41.9543384
(41.954185, -87.649377)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|8979|2116|-87.64971159999999|41.95418129999999
(41.947154, -87.713354)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|12132|2072|-87.713336|41.94715430000001
(41.947154, -87.69735975)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|12550|2380|-87.69736309999999|41.9466943
(41.947154, -87.6813655)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|12851|2346|-87.6809797|41.9471592
(41.947154, -87.66537124999999)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|11550|2101|-87.6653675|41.947039
(41.947154, -87.649377)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|9077|1498|-87.6494756|41.9471513
(41.940123, -87.713354)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|10656|1560|-87.71335549999999|41.9401803
(41.940123, -87.69735975)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|10236|2290|-87.6972394|41.9401234
(41.940123, -87.6813655)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|10452|2243|-87.6813748|41.9404396
(41.940123, -87.66537124999999)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|9035|1912|-87.665363|41.9397386
(41.940123, -87.649377)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:30:00-05:00|41.8845067|-87.6231086|n/a|8219|1317|-87.64928379999999|41.9401249
(41.961216, -87.713354)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|1262|16565|1368|-87.7133523|41.9611459
(41.961216, -87.69735975)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|1192|14307|1452|-87.6973599|41.9612614
(41.961216, -87.6813655)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|1041|13512|1222|-87.681388|41.9612155
(41.961216, -87.66537124999999)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|988|12093|1126|-87.6651572|41.9611771
(41.961216, -87.649377)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|706|10904|805|-87.6493686|41.9609489
(41.954185, -87.713354)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|1166|15829|1250|-87.7133612|41.9543522
(41.954185, -87.69735975)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|1156|15704|1231|-87.6973577|41.954035
(41.954185, -87.6813655)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|1083|13385|1309|-87.6813646|41.9541705
(41.954185, -87.66537124999999)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|854|11479|1003|-87.6653771|41.9543384
(41.954185, -87.649377)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|688|10225|793|-87.64971159999999|41.95418129999999
(41.947154, -87.713354)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|972|15043|1036|-87.713336|41.94715430000001
(41.947154, -87.69735975)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|1027|14870|1094|-87.69736309999999|41.9466943
(41.947154, -87.6813655)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|1157|13726|1272|-87.6809797|41.9471592
(41.947154, -87.66537124999999)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|946|10979|1094|-87.6653675|41.947039
(41.947154, -87.649377)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|772|9683|874|-87.6494756|41.9471513
(41.940123, -87.713354)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|893|14350|943|-87.71335549999999|41.9401803
(41.940123, -87.69735975)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|1001|14188|1064|-87.6972394|41.9401234
(41.940123, -87.6813655)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|1113|14774|1197|-87.6813748|41.9404396
(41.940123, -87.66537124999999)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|896|10322|1085|-87.665363|41.9397386
(41.940123, -87.649377)|tolls|One Prudential Plaza Chicago IL|driving|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|696|9008|812|-87.64928379999999|41.9401249
(41.961216, -87.713354)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|n/a|16607|2812|-87.713242|41.961071
(41.961216, -87.69735975)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|n/a|15399|2620|-87.6973599|41.9612614
(41.961216, -87.6813655)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|n/a|14497|2504|-87.681388|41.9612155
(41.961216, -87.66537124999999)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|n/a|11090|2558|-87.6651572|41.9611771
(41.961216, -87.649377)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|n/a|10464|1327|-87.6493686|41.9609489
(41.954185, -87.713354)||One Prudential Plaza Chicago IL|transit|imperial|central|2017-04-19 05:45:00-05:00|41.8845067|-87.6231086|n/a|12745|2586|-87.7133612|41.9543522
