origin|avoid|destination|mode|units|departure_time|distance|end_y|start_y|duration-sec|start_x|duration_in_traffic-sec|duration|end_x|duration_in_traffic
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 00:40:00.530043|24.3 mi|41.97766499999999|41.7929603|5085|-87.61759029999999|n/a|1 hour 25 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 00:45:00.125889|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1615|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 00:45:01.425060|24.3 mi|41.97766499999999|41.7929603|5241|-87.61759029999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 00:50:00.109667|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1609|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 00:50:01.156139|24.3 mi|41.97766499999999|41.7929603|5086|-87.61759029999999|n/a|1 hour 25 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 00:55:00.109445|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1622|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 00:55:00.612261|24.3 mi|41.97766499999999|41.7929603|5085|-87.61759029999999|n/a|1 hour 25 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:00:00.109823|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1626|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:00:00.630024|24.3 mi|41.97766499999999|41.7929603|5115|-87.61759029999999|n/a|1 hour 25 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:05:00.109651|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1618|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:05:00.996751|24.5 mi|41.97766499999999|41.7929603|5262|-87.61759029999999|n/a|1 hour 28 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:10:00.109755|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1597|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:10:00.589353|24.5 mi|41.97766499999999|41.7929603|5234|-87.61759029999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:15:00.109142|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1606|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:15:00.542710|24.8 mi|41.97766499999999|41.7929609|5149|-87.61755509999999|n/a|1 hour 26 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:20:00.016387|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1586|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:20:00.944392|24.8 mi|41.97766499999999|41.7929609|5207|-87.61755509999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:25:00.109487|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1558|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:25:01.171158|24.8 mi|41.97766499999999|41.7929609|5196|-87.61755509999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:30:00.109365|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1579|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:30:00.558399|24.8 mi|41.97766499999999|41.7929609|5196|-87.61755509999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:35:00.109055|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1572|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:35:00.536661|24.8 mi|41.97766499999999|41.7929609|5166|-87.61755509999999|n/a|1 hour 26 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:40:00.073904|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1581|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:40:01.127068|24.8 mi|41.97766499999999|41.7929609|5197|-87.61755509999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:45:00.109036|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1585|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:45:00.579442|24.8 mi|41.97766499999999|41.7929609|5118|-87.61755509999999|n/a|1 hour 25 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:50:00.112287|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1535|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:50:00.600249|24.8 mi|41.97766499999999|41.7929609|5318|-87.61755509999999|n/a|1 hour 29 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 01:55:00.109241|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1573|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 01:55:01.027160|24.8 mi|41.97766499999999|41.7929609|5316|-87.61755509999999|n/a|1 hour 29 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:00:00.108858|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1593|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:00:00.633604|24.8 mi|41.97766499999999|41.7929609|5316|-87.61755509999999|n/a|1 hour 29 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:05:00.110385|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1574|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:05:00.634620|24.8 mi|41.97766499999999|41.7929609|5286|-87.61755509999999|n/a|1 hour 28 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:10:00.108601|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1561|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:10:01.164166|24.8 mi|41.97766499999999|41.7929609|5316|-87.61755509999999|n/a|1 hour 29 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:15:00.108863|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1559|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:15:00.558567|24.8 mi|41.97766499999999|41.7929609|5300|-87.61755509999999|n/a|1 hour 28 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:20:00.109091|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1571|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:20:00.563145|24.8 mi|41.97766499999999|41.7929609|5318|-87.61755509999999|n/a|1 hour 29 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:25:00.108890|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1596|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:25:00.937748|24.8 mi|41.97766499999999|41.7929609|5316|-87.61755509999999|n/a|1 hour 29 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:30:00.108986|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1602|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:30:00.598983|24.8 mi|41.97766499999999|41.7929609|5258|-87.61755509999999|n/a|1 hour 28 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:35:00.109089|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1574|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:35:00.940575|24.8 mi|41.97766499999999|41.7929609|5316|-87.61755509999999|n/a|1 hour 29 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:40:00.109222|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1546|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:40:01.070805|24.8 mi|41.97766499999999|41.7929609|5316|-87.61755509999999|n/a|1 hour 29 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:45:00.109053|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1569|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:45:00.736467|24.5 mi|41.97766499999999|41.7929603|5232|-87.61759029999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:50:00.108863|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1553|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:50:01.005780|24.5 mi|41.97766499999999|41.7929603|5232|-87.61759029999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 02:55:00.043909|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1556|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 02:55:00.526551|24.5 mi|41.97766499999999|41.7929603|5232|-87.61759029999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:00:00.073904|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1601|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:00:00.968257|24.8 mi|41.97766499999999|41.7929609|5218|-87.61755509999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:05:00.109441|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1594|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:05:00.632977|24.8 mi|41.97766499999999|41.7929609|5218|-87.61755509999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:10:00.109539|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1569|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:10:00.589803|24.8 mi|41.97766499999999|41.7929609|5218|-87.61755509999999|n/a|1 hour 27 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:15:00.109079|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1560|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:15:01.099001|24.5 mi|41.97766499999999|41.7929603|4932|-87.61759029999999|n/a|1 hour 22 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:20:00.109163|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1540|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:20:00.561122|24.5 mi|41.97766499999999|41.7929603|4932|-87.61759029999999|n/a|1 hour 22 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:25:00.108870|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1550|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:25:01.043772|24.5 mi|41.97766499999999|41.7929603|4933|-87.61759029999999|n/a|1 hour 22 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:30:00.109480|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1566|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:30:00.991480|24.3 mi|41.97766499999999|41.7929603|4544|-87.61759029999999|n/a|1 hour 16 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:35:00.109380|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1576|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:35:00.607550|24.3 mi|41.97766499999999|41.7929603|4524|-87.61759029999999|n/a|1 hour 15 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:40:00.110680|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1564|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:40:00.597413|24.3 mi|41.97766499999999|41.7929603|4524|-87.61759029999999|n/a|1 hour 15 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:45:00.113280|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1546|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:45:00.841559|24.3 mi|41.97766499999999|41.7929603|4575|-87.61759029999999|n/a|1 hour 16 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:50:00.103954|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1546|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:50:00.979464|24.3 mi|41.97766499999999|41.7929603|4545|-87.61759029999999|n/a|1 hour 16 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 03:55:00.115972|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1540|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 03:55:00.540670|24.3 mi|41.97766499999999|41.7929603|4656|-87.61759029999999|n/a|1 hour 18 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:00:00.108278|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1540|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:00:00.904008|24.3 mi|41.97766499999999|41.7929603|4245|-87.61759029999999|n/a|1 hour 11 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:05:00.109536|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1536|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:05:00.963296|24.3 mi|41.97766499999999|41.7929603|4215|-87.61759029999999|n/a|1 hour 10 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:10:00.115634|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1540|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:10:00.588021|24.3 mi|41.97766499999999|41.7929603|4213|-87.61759029999999|n/a|1 hour 10 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:15:00.108317|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1533|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:15:01.157431|24.3 mi|41.97766499999999|41.7929603|4546|-87.61759029999999|n/a|1 hour 16 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:20:00.108936|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1519|31 mins|-87.88225249999999|25 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:20:00.572918|24.3 mi|41.97766499999999|41.7929603|4545|-87.61759029999999|n/a|1 hour 16 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:25:00.112623|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1516|31 mins|-87.88225249999999|25 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:25:01.010775|24.3 mi|41.97766499999999|41.7929603|4582|-87.61759029999999|n/a|1 hour 16 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:30:00.109298|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1547|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:30:00.689799|24.3 mi|41.97766499999999|41.7929603|4246|-87.61759029999999|n/a|1 hour 11 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:35:00.117755|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1544|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:35:01.244750|24.3 mi|41.97766499999999|41.7929603|4214|-87.61759029999999|n/a|1 hour 10 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:40:00.109103|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1531|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:40:01.107152|24.3 mi|41.97766499999999|41.7929603|4214|-87.61759029999999|n/a|1 hour 10 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:45:00.108818|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1595|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:45:00.588591|24.3 mi|41.97766499999999|41.7929603|4516|-87.61759029999999|n/a|1 hour 15 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:50:00.112945|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1582|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:50:01.130218|24.3 mi|41.97766499999999|41.7929603|4545|-87.61759029999999|n/a|1 hour 16 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 04:55:00.109733|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1570|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 04:55:01.104580|24.3 mi|41.97766499999999|41.7929603|4608|-87.61759029999999|n/a|1 hour 17 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 05:00:00.115149|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1565|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 05:00:00.610885|24.3 mi|41.97766499999999|41.7929603|4247|-87.61759029999999|n/a|1 hour 11 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 05:05:00.108666|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1570|31 mins|-87.88225249999999|26 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 05:05:00.606216|24.3 mi|41.97766499999999|41.7929603|4214|-87.61759029999999|n/a|1 hour 10 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 05:10:00.109098|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1594|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 05:10:00.994777|24.3 mi|41.97766499999999|41.7929603|4212|-87.61759029999999|n/a|1 hour 10 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 05:15:00.108827|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1619|31 mins|-87.88225249999999|27 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 05:15:01.115895|24.3 mi|41.97766499999999|41.7929603|4576|-87.61759029999999|n/a|1 hour 16 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 05:20:00.103913|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1712|31 mins|-87.88225249999999|29 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 05:20:00.596788|24.3 mi|41.97766499999999|41.7929603|4545|-87.61759029999999|n/a|1 hour 16 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 05:25:00.108361|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1780|31 mins|-87.88225249999999|30 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 05:25:00.962853|24.3 mi|41.97766499999999|41.7929603|4653|-87.61759029999999|n/a|1 hour 18 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 05:30:00.083639|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1860|31 mins|-87.88225249999999|31 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 05:30:00.627006|24.3 mi|41.97766499999999|41.7929603|4246|-87.61759029999999|n/a|1 hour 11 mins|-87.90422099999999|n/a
Washington Park Chicago IL|tolls|Ohare Airport|driving|imperial|2017-03-22 05:35:00.109175|22.8 mi|41.9797233|41.7929603|1881|-87.61759029999999|1912|31 mins|-87.88225249999999|32 mins
Washington Park Chicago IL||Ohare Airport|transit|imperial|2017-03-22 05:35:00.647487|24.3 mi|41.97766499999999|41.7929603|4214|-87.61759029999999|n/a|1 hour 10 mins|-87.90422099999999|n/a
