origin|split_on_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00||6.7 mi|42.37426199999999|-71.03039500000001|n/a|2816|-71.1196369|42.36504739999999
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00||6.7 mi|42.37426199999999|-71.03039500000001|n/a|2816|-71.1196369|42.36504739999999
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Magazine St @ Green St|1.1 mi|42.36526689999999|-71.1044416|375|439|-71.1196369|42.36504739999999|4.7 mi|42.37426199999999|-71.03039500000001|n/a|1691|-71.1044261|42.36517389999999
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Massachusetts Ave @ Beacon St|2.5 mi|42.3507459|-71.08942979999999|489|576|-71.1196369|42.36504739999999|4.1 mi|42.37426199999999|-71.03039500000001|n/a|1915|-71.08942979999999|42.3507459
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Massachusetts Ave @ Albany St|2.1 mi|42.3606856|-71.0958002|508|584|-71.1196369|42.36504739999999|4.9 mi|42.37426199999999|-71.03039500000001|n/a|1570|-71.096014|42.360708
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Green St @ Pearl St|1.4 mi|42.3640924|-71.10307259999999|473|547|-71.1196369|42.36504739999999|4.8 mi|42.37426199999999|-71.03039500000001|n/a|1823|-71.10307259999999|42.3640924
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Mt Auburn St @ DeWolfe St|1.3 mi|42.3710009|-71.11592089999999|385|469|-71.1196369|42.36504739999999|6.1 mi|42.37426199999999|-71.03039500000001|n/a|2116|-71.11596999999999|42.370925
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Massachusetts Ave @ Bigelow St|1.3 mi|42.3668059|-71.10605319999999|486|562|-71.1196369|42.36504739999999|4.8 mi|42.37426199999999|-71.03039500000001|n/a|1811|-71.10605319999999|42.3668059
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Massachusetts Ave @ Bay St|1.4 mi|42.3690283|-71.110376|436|502|-71.1196369|42.36504739999999|5.8 mi|42.37426199999999|-71.03039500000001|n/a|1996|-71.110427|42.368951
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Hynes Convention Center|2.6 mi|42.3478457|-71.0880068|564|598|-71.1196369|42.36504739999999|3.9 mi|42.37426199999999|-71.03039500000001|n/a|1560|-71.087903|42.347888
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Massachusetts Ave @ Trowbridge St|1.3 mi|42.370208|-71.1130831|422|488|-71.1196369|42.36504739999999|6.0 mi|42.37426199999999|-71.03039500000001|n/a|2074|-71.113514|42.370044
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Massachusetts Avenue/Landsdowne St.|2.1 mi|42.3614162|-71.0982636|520|588|-71.1196369|42.36504739999999|5.0 mi|42.37426199999999|-71.03039500000001|n/a|1760|-71.0982636|42.3614162
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Massachusetts Ave @ Memorial Dr|2.7 mi|42.357596|-71.09279699999999|492|564|-71.1196369|42.36504739999999|4.8 mi|42.37426199999999|-71.03039500000001|n/a|1590|-71.09279699999999|42.357596
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|State|4.5 mi|42.3586466|-71.057326|n/a|2093|-71.1196369|42.36504739999999|3.1 mi|42.3747715|-71.0290294|572|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Maverick|5.8 mi|42.3691186|-71.0395296|n/a|2796|-71.1196369|42.36504739999999|1.4 mi|42.3747715|-71.0290294|294|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Government Center|4.4 mi|42.3597135|-71.05917990000002|n/a|1989|-71.1196369|42.36504739999999|2.9 mi|42.3747715|-71.0290294|467|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Airport Station|6.4 mi|42.37426199999999|-71.03039500000001|n/a|2916|-71.1196369|42.36504739999999|0.6 mi|42.3747715|-71.0290294|106|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:20:00-05:00|Aquarium|4.8 mi|42.3597918|-71.0515702|n/a|2474|-71.1196369|42.36504739999999|3.1 mi|42.3747715|-71.0290294|578|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 04:30:00-05:00||9.8 mi|42.3747715|-71.0290294|1304|1388|-71.1196369|42.36504739999999
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00||6.4 mi|42.37426199999999|-71.03039500000001|n/a|2796|-71.1196369|42.36504739999999
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00||6.4 mi|42.37426199999999|-71.03039500000001|n/a|2796|-71.1196369|42.36504739999999
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00|Kendall|3.1 mi|42.3623895|-71.08620309999999|606|700|-71.1196369|42.36504739999999|3.7 mi|42.37426199999999|-71.03039500000001|n/a|1435|-71.0862248|42.3622401
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00|Downtown Crossing|5.1 mi|42.3549395|-71.05975|808|899|-71.1196369|42.36504739999999|2.2 mi|42.37426199999999|-71.03039500000001|n/a|743|-71.0599775|42.3550909
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00|Charles/MGH|3.4 mi|42.3611521|-71.070619|676|766|-71.1196369|42.36504739999999|2.7 mi|42.37426199999999|-71.03039500000001|n/a|1050|-71.0705298|42.3611271
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00|Harvard|1.4 mi|42.3732593|-71.11873480000001|462|568|-71.1196369|42.36504739999999|5.6 mi|42.37426199999999|-71.03039500000001|n/a|1821|-71.118956|42.373362
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00|Central|1.2 mi|42.3653463|-71.103606|406|481|-71.1196369|42.36504739999999|4.6 mi|42.37426199999999|-71.03039500000001|n/a|1752|-71.103802|42.365486
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00|State|4.5 mi|42.3586466|-71.057326|n/a|2093|-71.1196369|42.36504739999999|3.1 mi|42.3747715|-71.0290294|599|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00|Maverick|5.8 mi|42.3691186|-71.0395296|n/a|2676|-71.1196369|42.36504739999999|1.4 mi|42.3747715|-71.0290294|317|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00|Aquarium|4.8 mi|42.3597918|-71.0515702|n/a|2474|-71.1196369|42.36504739999999|3.1 mi|42.3747715|-71.0290294|602|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:30:00-05:00|Airport Station|6.4 mi|42.37426199999999|-71.03039500000001|n/a|2796|-71.1196369|42.36504739999999|0.6 mi|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 04:40:00-05:00||9.8 mi|42.3747715|-71.0290294|1287|1388|-71.1196369|42.36504739999999
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00||7.2 mi|42.37426199999999|-71.03039500000001|n/a|2816|-71.1196369|42.36504739999999
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00||7.2 mi|42.37426199999999|-71.03039500000001|n/a|2816|-71.1196369|42.36504739999999
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Boylston St @ Massachusetts Ave|4.0 mi|42.3474071|-71.08748829999999|538|601|-71.1196369|42.36504739999999|3.9 mi|42.37426199999999|-71.03039500000001|n/a|1498|-71.08748829999999|42.3474071
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Vassar St @ Mass Ave|2.1 mi|42.3601886|-71.09477740000001|511|550|-71.1196369|42.36504739999999|5.5 mi|42.37426199999999|-71.03039500000001|n/a|1660|-71.09477740000001|42.3601886
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Massachusetts Ave @ Memorial Dr|2.7 mi|42.357596|-71.09279699999999|518|564|-71.1196369|42.36504739999999|5.3 mi|42.37426199999999|-71.03039500000001|n/a|1590|-71.09279699999999|42.357596
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Massachusetts Ave.|3.9 mi|42.34166099999999|-71.0833732|578|625|-71.1196369|42.36504739999999|3.9 mi|42.37426199999999|-71.03039500000001|n/a|1259|-71.083423|42.34151200000001
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Huntington Ave @ Mass Ave|3.8 mi|42.3429094|-71.084935|532|568|-71.1196369|42.36504739999999|4.0 mi|42.37426199999999|-71.03039500000001|n/a|1421|-71.084935|42.3429094
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Mt Auburn St @ DeWolfe St|1.3 mi|42.3710009|-71.11592089999999|406|469|-71.1196369|42.36504739999999|6.6 mi|42.37426199999999|-71.03039500000001|n/a|2116|-71.11596999999999|42.370925
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Massachusetts Ave @ Beacon St|2.5 mi|42.3507459|-71.08942979999999|520|576|-71.1196369|42.36504739999999|4.1 mi|42.37426199999999|-71.03039500000001|n/a|1735|-71.08942979999999|42.3507459
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Western Ave @ Green St|1.1 mi|42.3652238|-71.10523429999999|410|453|-71.1196369|42.36504739999999|4.8 mi|42.37426199999999|-71.03039500000001|n/a|1488|-71.10523429999999|42.3652238
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Massachusetts Ave @ Bay St|1.4 mi|42.3690283|-71.110376|452|502|-71.1196369|42.36504739999999|6.3 mi|42.37426199999999|-71.03039500000001|n/a|1996|-71.110427|42.368951
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Massachusetts Ave @ Sidney St|1.5 mi|42.3629653|-71.0995685|523|590|-71.1196369|42.36504739999999|5.6 mi|42.37426199999999|-71.03039500000001|n/a|1653|-71.099509|42.362804
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Massachusetts Ave @ Trowbridge St|1.3 mi|42.370208|-71.1130831|440|488|-71.1196369|42.36504739999999|6.5 mi|42.37426199999999|-71.03039500000001|n/a|2074|-71.113514|42.370044
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Massachusetts Avenue/Landsdowne St.|2.1 mi|42.3615322|-71.0980015|545|595|-71.1196369|42.36504739999999|5.5 mi|42.37426199999999|-71.03039500000001|n/a|1742|-71.0980015|42.3615322
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Massachusetts Ave @ Pearl St|1.2 mi|42.3649836|-71.1029969|459|505|-71.1196369|42.36504739999999|4.7 mi|42.37426199999999|-71.03039500000001|n/a|1450|-71.1029969|42.3649836
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Massachusetts Ave @ Hancock St|1.5 mi|42.3683237|-71.1086749|475|531|-71.1196369|42.36504739999999|6.2 mi|42.37426199999999|-71.03039500000001|n/a|1970|-71.108936|42.36835
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|State|7.0 mi|42.3586|-71.057309|n/a|2103|-71.1196369|42.36504739999999|3.1 mi|42.3747715|-71.0290294|590|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Maverick|8.2 mi|42.3691186|-71.0395296|n/a|2703|-71.1196369|42.36504739999999|1.4 mi|42.3747715|-71.0290294|307|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Aquarium|7.3 mi|42.3597918|-71.0515702|n/a|2513|-71.1196369|42.36504739999999|3.1 mi|42.3747715|-71.0290294|609|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:40:00-05:00|Airport Station|8.9 mi|42.37426199999999|-71.03039500000001|n/a|2823|-71.1196369|42.36504739999999|0.6 mi|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 04:50:00-05:00||9.8 mi|42.3747715|-71.0290294|1309|1388|-71.1196369|42.36504739999999
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00||5.4 mi|42.37426199999999|-71.03039500000001|n/a|2509|-71.1196369|42.36504739999999
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00||5.9 mi|42.37426199999999|-71.03039500000001|n/a|2027|-71.1196369|42.36504739999999
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00|Kendall|3.1 mi|42.3623895|-71.08620309999999|631|700|-71.1196369|42.36504739999999|3.7 mi|42.37426199999999|-71.03039500000001|n/a|1154|-71.0862248|42.3622401
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00|Charles/MGH|3.4 mi|42.3611521|-71.070619|711|766|-71.1196369|42.36504739999999|2.7 mi|42.37426199999999|-71.03039500000001|n/a|1050|-71.0705298|42.3611271
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00|Central|1.2 mi|42.3653463|-71.103606|444|481|-71.1196369|42.36504739999999|4.7 mi|42.37426199999999|-71.03039500000001|n/a|1396|-71.103802|42.365486
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00|Park Street|4.2 mi|42.3563193|-71.0622047|730|793|-71.1196369|42.36504739999999|2.3 mi|42.37426199999999|-71.03039500000001|n/a|837|-71.0623081|42.3563808
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00|State|4.1 mi|42.3586466|-71.057326|n/a|1536|-71.1196369|42.36504739999999|3.1 mi|42.3747715|-71.0290294|591|641|-71.0571914|42.35866960000001
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00|Maverick|5.3 mi|42.3691186|-71.0395296|n/a|1904|-71.1196369|42.36504739999999|1.4 mi|42.3747715|-71.0290294|311|318|-71.0396719|42.3691933
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00|Government Center|3.9 mi|42.3597135|-71.05917990000002|n/a|1427|-71.1196369|42.36504739999999|2.9 mi|42.3747715|-71.0290294|493|531|-71.0597895|42.3596291
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00|Airport Station|5.9 mi|42.37426199999999|-71.03039500000001|n/a|2024|-71.1196369|42.36504739999999|0.6 mi|42.3747715|-71.0290294|104|108|-71.0305389|42.3745164
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 04:50:00-05:00|Aquarium|4.4 mi|42.3597918|-71.0515702|n/a|1917|-71.1196369|42.36504739999999|3.1 mi|42.3747715|-71.0290294|610|669|-71.05154639999999|42.3596586
Harvard transit station Boston MA||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-07 05:00:00-05:00||9.8 mi|42.3747715|-71.0290294|1330|1388|-71.1196369|42.36504739999999
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:00:00-05:00||5.9 mi|42.37426199999999|-71.03039500000001|n/a|2081|-71.1196369|42.36504739999999
Harvard transit station Boston MA|end||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:00:00-05:00||5.9 mi|42.37426199999999|-71.03039500000001|n/a|2081|-71.1196369|42.36504739999999
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:00:00-05:00|River St @ Fairmont St|0.6 mi|42.3626423|-71.11242899999999|332|329|-71.1196369|42.36504739999999|5.1 mi|42.37426199999999|-71.03039500000001|n/a|1912|-71.11242899999999|42.3626423
Harvard transit station Boston MA|begin||Airport station Boston MA|transit|imperial|eastern|2017-04-07 05:00:00-05:00|Western Ave @ Genzyme|459 ft|42.3640131|-71.119818|78|80|-71.1196369|42.36504739999999|5.5 mi|42.37426199999999|-71.03039500000001|n/a|2383|-71.119818|42.3640131
