origin|split_on_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 07:50:00-05:00|34 St - Penn Station|2.2 mi|40.7521266|-73.99326289999999|1047|1009|-73.99977539999999|40.7271183|10.0 mi|40.7718584|-73.87163199999999|n/a|2377|-73.9933338|40.7520124
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 07:50:00-05:00|Court Sq|4.0 mi|40.7465053|-73.94379909999999|1536|1264|-73.9932975|40.7295629|7.1 mi|40.7718584|-73.87163199999999|n/a|1944|-73.94385780000002|40.7465921
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 07:50:00-05:00|42 St - Port Authority Bus Terminal Station|3.3 mi|40.7573211|-73.99001369999999|1274|1211|-73.99977539999999|40.7271183|9.6 mi|40.7718584|-73.87163199999999|n/a|2528|-73.989735|40.75730799999999
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 07:50:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1902|-73.99433259999999|40.7285304|2.9 mi|40.7715416|-73.8717269|394|403|-73.890765|40.7464059
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 07:50:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.87185699999999|n/a|2739|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|92|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-07 08:00:00-05:00||9.9 mi|40.7715416|-73.8717269|1473|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:00:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3256|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:00:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3256|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:00:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|134|130|-74.0001873|40.7313277|11.3 mi|40.7718584|-73.87163199999999|n/a|2977|-74.0012201|40.7311041
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:00:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1249|1035|-73.99977539999999|40.7271183|9.2 mi|40.7718584|-73.87163199999999|n/a|2317|-73.98179069999999|40.7578276
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1464|1453|-73.99977539999999|40.7271183|3.6 mi|40.7718584|-73.87163199999999|n/a|877|-73.890689|40.746515
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1638|1566|-73.99977539999999|40.7271183|4.6 mi|40.7718584|-73.87163199999999|n/a|1357|-73.9071013|40.7531039
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:00:00-05:00|Lexington Av - 63 St Subway Station|3.3 mi|40.76478729999999|-73.9664645|1566|1391|-73.9932975|40.7295629|8.0 mi|40.7718584|-73.87163199999999|n/a|1957|-73.96611299999999|40.764629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:00:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1695|1422|-73.9932975|40.7295629|6.5 mi|40.7718584|-73.87163199999999|n/a|1717|-73.94247419999999|40.75417770000001
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:00:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1902|-73.99433259999999|40.7285304|2.9 mi|40.7715416|-73.8717269|409|403|-73.890765|40.7464059
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:00:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2919|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|92|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-07 08:10:00-05:00||9.9 mi|40.7715416|-73.8717269|1599|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:10:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3136|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:10:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3136|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:10:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|131|130|-74.0001873|40.7313277|11.3 mi|40.7718584|-73.87163199999999|n/a|2857|-74.0012201|40.7311041
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:10:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1486|1035|-73.99977539999999|40.7271183|9.2 mi|40.7718584|-73.87163199999999|n/a|2257|-73.98179069999999|40.7578276
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1559|1453|-73.99977539999999|40.7271183|3.6 mi|40.7718584|-73.87163199999999|n/a|877|-73.890689|40.746515
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1631|1566|-73.99977539999999|40.7271183|4.6 mi|40.7718584|-73.87163199999999|n/a|1357|-73.9071013|40.7531039
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:10:00-05:00|Lexington Av - 63 St Subway Station|4.3 mi|40.76478729999999|-73.9664645|1546|1305|-73.9932975|40.7295629|8.0 mi|40.7718584|-73.87163199999999|n/a|1957|-73.96611299999999|40.764629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:10:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1740|1361|-73.9932975|40.7295629|6.5 mi|40.7718584|-73.87163199999999|n/a|1717|-73.94247419999999|40.75417770000001
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:10:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1962|-73.99433259999999|40.7285304|2.9 mi|40.7715416|-73.8717269|414|403|-73.890765|40.7464059
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:10:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2799|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|91|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-07 08:20:00-05:00||10.0 mi|40.7715416|-73.8717269|1507|1494|-73.9932975|40.7295629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:20:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3076|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:20:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3076|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:20:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|129|130|-74.0001873|40.7313277|11.3 mi|40.7718584|-73.87163199999999|n/a|2797|-74.0012201|40.7311041
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:20:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1391|1035|-73.99977539999999|40.7271183|9.2 mi|40.7718584|-73.87163199999999|n/a|2197|-73.98179069999999|40.7578276
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.6 mi|40.7465008|-73.8910021|1517|1483|-73.9932975|40.7295629|3.6 mi|40.7718584|-73.87163199999999|n/a|877|-73.890689|40.746515
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Northern Blvd|8.1 mi|40.7530768|-73.9069949|1631|1596|-73.9932975|40.7295629|4.6 mi|40.7718584|-73.87163199999999|n/a|1417|-73.9071013|40.7531039
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:20:00-05:00|Lexington Av - 63 St Subway Station|4.3 mi|40.76478729999999|-73.9664645|1475|1317|-73.9932975|40.7295629|8.0 mi|40.7718584|-73.87163199999999|n/a|1957|-73.96611299999999|40.764629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:20:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1520|1361|-73.9932975|40.7295629|6.5 mi|40.7718584|-73.87163199999999|n/a|1657|-73.94247419999999|40.75417770000001
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:20:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1902|-73.99433259999999|40.7285304|2.9 mi|40.7715416|-73.8717269|387|403|-73.890765|40.7464059
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:20:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2739|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|87|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-07 08:30:00-05:00||9.9 mi|40.7715416|-73.8717269|1466|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:30:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:30:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:30:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|134|130|-74.0001873|40.7313277|11.3 mi|40.7718584|-73.87163199999999|n/a|2737|-74.0012201|40.7311041
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:30:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1555|1035|-73.99977539999999|40.7271183|9.2 mi|40.7718584|-73.87163199999999|n/a|2377|-73.98179069999999|40.7578276
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1471|1453|-73.99977539999999|40.7271183|3.6 mi|40.7718584|-73.87163199999999|n/a|877|-73.890689|40.746515
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1583|1566|-73.99977539999999|40.7271183|4.6 mi|40.7718584|-73.87163199999999|n/a|1597|-73.9071013|40.7531039
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:30:00-05:00|Lexington Av - 63 St Subway Station|5.2 mi|40.76478729999999|-73.9664645|1551|1371|-73.99977539999999|40.7271183|8.0 mi|40.7718584|-73.87163199999999|n/a|1837|-73.96611299999999|40.764629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:30:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1941|1427|-73.9932975|40.7295629|6.5 mi|40.7718584|-73.87163199999999|n/a|1837|-73.94247419999999|40.75417770000001
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:30:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1902|-73.99433259999999|40.7285304|2.9 mi|40.7715416|-73.8717269|431|403|-73.890765|40.7464059
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:30:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2679|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|89|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-07 08:40:00-05:00||9.9 mi|40.7715416|-73.8717269|1536|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:40:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:40:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:40:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|140|130|-74.0001873|40.7313277|11.3 mi|40.7718584|-73.87163199999999|n/a|2737|-74.0012201|40.7311041
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:40:00-05:00|47-50 Streets - Rockefeller Center Station|2.5 mi|40.7578741|-73.9819016|1502|1035|-73.99977539999999|40.7271183|9.2 mi|40.7718584|-73.87163199999999|n/a|2257|-73.98179069999999|40.7578276
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1589|1453|-73.99977539999999|40.7271183|3.6 mi|40.7718584|-73.87163199999999|n/a|877|-73.890689|40.746515
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1722|1566|-73.99977539999999|40.7271183|4.6 mi|40.7718584|-73.87163199999999|n/a|1717|-73.9071013|40.7531039
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:40:00-05:00|Lexington Av - 63 St Subway Station|5.2 mi|40.76478729999999|-73.9664645|1664|1371|-73.99977539999999|40.7271183|8.0 mi|40.7718584|-73.87163199999999|n/a|1957|-73.96611299999999|40.764629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:40:00-05:00|21 St - Queensbridge|4.5 mi|40.754101|-73.9423347|1851|1361|-73.9932975|40.7295629|6.5 mi|40.7718584|-73.87163199999999|n/a|1717|-73.94247419999999|40.75417770000001
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:40:00-05:00|74 St/Roosevelt Av Station|8.3 mi|40.746543|-73.890732|n/a|2022|-73.99433259999999|40.7285304|2.9 mi|40.7715416|-73.8717269|411|403|-73.890765|40.7464059
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:40:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.87185699999999|n/a|2619|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|85|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-07 08:50:00-05:00||9.9 mi|40.7715416|-73.8717269|1707|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|2956|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|2956|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|176|130|-74.0001873|40.7313277|11.6 mi|40.7718584|-73.87163199999999|n/a|2677|-74.0012201|40.7311041
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|39 Avenue Station|7.0 mi|40.7526945|-73.932906|1820|1632|-73.9932975|40.7295629|6.6 mi|40.7718584|-73.87163199999999|n/a|2274|-73.932906|40.7526945
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Lexington Av/53 St|3.2 mi|40.7575974|-73.9691429|1620|1230|-73.9932975|40.7295629|8.1 mi|40.7718584|-73.87163199999999|n/a|1837|-73.969055|40.757552
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|7th Avenue|3.0 mi|40.7628613|-73.98164059999999|1876|1282|-73.99977539999999|40.7271183|8.9 mi|40.7718584|-73.87163199999999|n/a|2197|-73.98163699999999|40.762862
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.7 mi|40.7465008|-73.8910021|1575|1453|-73.9932975|40.7295629|3.6 mi|40.7718584|-73.87163199999999|n/a|877|-73.890689|40.746515
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Court Square-23 Street Station|6.1 mi|40.7480716|-73.9471688|1638|1561|-73.9932975|40.7295629|6.8 mi|40.7718584|-73.87163199999999|n/a|1657|-73.9472068|40.74795599999999
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Northern Blvd|8.1 mi|40.7530768|-73.9069949|1700|1566|-73.9932975|40.7295629|4.6 mi|40.7718584|-73.87163199999999|n/a|1357|-73.9071013|40.7531039
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|34 St - Penn Station|2.2 mi|40.7521266|-73.99326289999999|1229|1009|-73.99977539999999|40.7271183|10.0 mi|40.7718584|-73.87163199999999|n/a|2617|-73.9933338|40.7520124
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|Court Sq|6.1 mi|40.7465053|-73.94379909999999|1594|1525|-73.9932975|40.7295629|7.1 mi|40.7718584|-73.87163199999999|n/a|2244|-73.94385780000002|40.7465921
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|42 St - Port Authority Bus Terminal Station|3.2 mi|40.7573211|-73.99001369999999|1500|1179|-73.99977539999999|40.7271183|9.6 mi|40.7718584|-73.87163199999999|n/a|2588|-73.989735|40.75730799999999
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|74 St/Roosevelt Av Station|8.2 mi|40.746543|-73.890732|n/a|1842|-73.99433259999999|40.7285304|2.9 mi|40.7715416|-73.8717269|413|403|-73.890765|40.7464059
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 08:50:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.87185699999999|n/a|2619|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|84|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-07 09:00:00-05:00||9.9 mi|40.7715416|-73.8717269|1648|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|2956|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|2956|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|160|130|-74.0001873|40.7313277|11.6 mi|40.7718584|-73.87163199999999|n/a|2677|-74.0012201|40.7311041
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|39 Avenue Station|6.3 mi|40.7526945|-73.932906|1883|1633|-73.9932975|40.7295629|6.6 mi|40.7718584|-73.87163199999999|n/a|2154|-73.932906|40.7526945
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Lexington Av/53 St|3.2 mi|40.7575974|-73.9691429|1485|1243|-73.9932975|40.7295629|8.1 mi|40.7718584|-73.87163199999999|n/a|2017|-73.969055|40.757552
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|7th Avenue|3.0 mi|40.7628613|-73.98164059999999|1739|1282|-73.99977539999999|40.7271183|8.9 mi|40.7718584|-73.87163199999999|n/a|2197|-73.98163699999999|40.762862
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.6 mi|40.7465008|-73.8910021|1683|1497|-73.99977539999999|40.7271183|3.6 mi|40.7718584|-73.87163199999999|n/a|877|-73.890689|40.746515
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Court Square-23 Street Station|4.2 mi|40.7480716|-73.9471688|1767|1282|-73.9932975|40.7295629|6.8 mi|40.7718584|-73.87163199999999|n/a|1837|-73.9472068|40.74795599999999
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1915|1566|-73.99977539999999|40.7271183|4.6 mi|40.7718584|-73.87163199999999|n/a|1657|-73.9071013|40.7531039
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|34 St - Penn Station|2.2 mi|40.7521266|-73.99326289999999|1204|1009|-73.99977539999999|40.7271183|10.0 mi|40.7718584|-73.87163199999999|n/a|2497|-73.9933338|40.7520124
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|Court Sq|4.3 mi|40.7465053|-73.94379909999999|1666|1281|-73.9932975|40.7295629|7.1 mi|40.7718584|-73.87163199999999|n/a|2124|-73.94385780000002|40.7465921
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|42 St - Port Authority Bus Terminal Station|2.6 mi|40.7573211|-73.99001369999999|1418|1128|-73.99977539999999|40.7271183|9.6 mi|40.7718584|-73.87163199999999|n/a|2408|-73.989735|40.75730799999999
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1842|-73.99433259999999|40.7285304|2.9 mi|40.7715416|-73.8717269|406|403|-73.890765|40.7464059
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:00:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2859|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|87|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-07 09:10:00-05:00||9.9 mi|40.7715416|-73.8717269|1867|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|3136|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|3136|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|129|130|-74.0001873|40.7313277|11.6 mi|40.7718584|-73.87163199999999|n/a|2857|-74.0012201|40.7311041
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|39 Avenue Station|5.3 mi|40.7526945|-73.932906|2009|1679|-73.9932975|40.7295629|6.6 mi|40.7718584|-73.87163199999999|n/a|2034|-73.932906|40.7526945
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Lexington Av/53 St|3.2 mi|40.7575974|-73.9691429|1666|1230|-73.9932975|40.7295629|8.1 mi|40.7718584|-73.87163199999999|n/a|1897|-73.969055|40.757552
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|7th Avenue|3.0 mi|40.7628613|-73.98164059999999|1652|1282|-73.99977539999999|40.7271183|8.9 mi|40.7718584|-73.87163199999999|n/a|2017|-73.98163699999999|40.762862
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Roosevelt Av - Jackson Heights Subway Station|7.5 mi|40.7465008|-73.8910021|1866|1453|-73.99977539999999|40.7271183|3.6 mi|40.7718584|-73.87163199999999|n/a|877|-73.890689|40.746515
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Court Square-23 Street Station|4.2 mi|40.7480716|-73.9471688|1609|1282|-73.9932975|40.7295629|6.8 mi|40.7718584|-73.87163199999999|n/a|1837|-73.9472068|40.74795599999999
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Northern Blvd|8.0 mi|40.7530768|-73.9069949|1979|1566|-73.99977539999999|40.7271183|4.6 mi|40.7718584|-73.87163199999999|n/a|1657|-73.9071013|40.7531039
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|34 St - Penn Station|2.2 mi|40.7521266|-73.99326289999999|1149|1009|-73.99977539999999|40.7271183|10.0 mi|40.7718584|-73.87163199999999|n/a|2377|-73.9933338|40.7520124
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|Court Sq|4.3 mi|40.7465053|-73.94379909999999|1581|1281|-73.9932975|40.7295629|7.1 mi|40.7718584|-73.87163199999999|n/a|2004|-73.94385780000002|40.7465921
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|42 St - Port Authority Bus Terminal Station|2.6 mi|40.7573211|-73.99001369999999|1454|1128|-73.99977539999999|40.7271183|9.6 mi|40.7718584|-73.87163199999999|n/a|2288|-73.989735|40.75730799999999
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|74 St/Roosevelt Av Station|8.5 mi|40.746543|-73.890732|n/a|1842|-73.99433259999999|40.7285304|2.9 mi|40.7715416|-73.8717269|434|403|-73.890765|40.7464059
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:10:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.87185699999999|n/a|2799|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|89|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-07 09:20:00-05:00||9.9 mi|40.7715416|-73.8717269|2032|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:20:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:20:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-07 09:20:00-05:00|West 4 Street - Washington Square Station|0.2 mi|40.73101|-74.0013002|132|130|-74.0001873|40.7313277|11.6 mi|40.7718584|-73.87163199999999|n/a|2737|-74.0012201|40.7311041
