origin|split_on_leg|avoid|destination|mode|units|timezone|departure_time|split_point|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y|distance|end_y|end_x|duration_in_traffic-sec|duration-sec|start_x|start_y
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:00:00-05:00|33 St|2.1 mi|40.7466223|-73.9818023|1091|899|-73.9932975|40.7295629|9.5 mi|40.7718584|-73.87163199999999|n/a|2917|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:00:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|875|-73.99437209999999|40.7284833|8.3 mi|40.7715416|-73.8717269|1373|885|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:00:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2919|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|93|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 08:10:00-05:00||9.9 mi|40.7715416|-73.8717269|1754|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:10:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3136|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:10:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3136|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:10:00-05:00|Grand Central - 42 St Station|2.3 mi|40.7522756|-73.9774709|1334|992|-73.9932975|40.7295629|11.1 mi|40.7718584|-73.87163199999999|n/a|2695|-73.97761360000001|40.7523191
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:10:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|649|529|-73.9932975|40.7295629|10.8 mi|40.7718584|-73.87163199999999|n/a|3120|-73.98640879999999|40.74003099999999
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:10:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|172|169|-73.9932975|40.7295629|10.8 mi|40.7718584|-73.87163199999999|n/a|3217|-73.99107|40.730054
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:10:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|831|675|-73.9932975|40.7295629|11.5 mi|40.7718584|-73.87163199999999|n/a|3277|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:10:00-05:00|33 St|2.1 mi|40.7466223|-73.9818023|1112|899|-73.9932975|40.7295629|11.3 mi|40.7718584|-73.87163199999999|n/a|3217|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:10:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|875|-73.99437209999999|40.7284833|8.3 mi|40.7715416|-73.8717269|1424|885|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:10:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2799|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|84|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 08:20:00-05:00||9.9 mi|40.7715416|-73.8717269|1702|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:20:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3076|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:20:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3076|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:20:00-05:00|Grand Central - 42 St Station|2.1 mi|40.7522756|-73.9774709|1351|885|-73.9932975|40.7295629|10.9 mi|40.7718584|-73.87163199999999|n/a|2797|-73.9772294|40.7527262
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:20:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|539|529|-73.9932975|40.7295629|11.8 mi|40.7718584|-73.87163199999999|n/a|3337|-73.9863381|40.7400007
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:20:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|158|169|-73.9932975|40.7295629|12.6 mi|40.7718584|-73.87163199999999|n/a|3517|-73.99107|40.730054
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:20:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|828|675|-73.9932975|40.7295629|11.5 mi|40.7718584|-73.87163199999999|n/a|3217|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:20:00-05:00|33 St|2.3 mi|40.7466223|-73.9818023|1125|988|-73.99977539999999|40.7271183|11.3 mi|40.7718584|-73.87163199999999|n/a|3097|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:20:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|935|-73.99437209999999|40.7284833|10.2 mi|40.7715416|-73.8717269|1343|1149|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:20:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2739|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|93|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 08:30:00-05:00||9.9 mi|40.7715416|-73.8717269|1754|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:30:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|3136|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:30:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|3136|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:30:00-05:00|Grand Central - 42 St Station|2.1 mi|40.7522756|-73.9774709|1382|885|-73.9932975|40.7295629|9.3 mi|40.7715121|-73.8717364|n/a|3084|-73.97761360000001|40.7523191
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:30:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|635|529|-73.9932975|40.7295629|11.8 mi|40.7718584|-73.87163199999999|n/a|3217|-73.9863381|40.7400007
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:30:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|188|169|-73.9932975|40.7295629|12.5 mi|40.7718584|-73.87163199999999|n/a|3457|-73.99107|40.730054
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:30:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|880|675|-73.9932975|40.7295629|11.5 mi|40.7718584|-73.87163199999999|n/a|3157|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:30:00-05:00|33 St|2.1 mi|40.7466223|-73.9818023|1120|986|-74.0001873|40.7313277|11.3 mi|40.7718584|-73.87163199999999|n/a|3337|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:30:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|935|-73.99437209999999|40.7284833|8.4 mi|40.7715416|-73.8717269|1301|932|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:30:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.87185699999999|n/a|2799|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|121|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 08:40:00-05:00||9.9 mi|40.7715416|-73.8717269|1717|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:40:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3196|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:40:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3196|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:40:00-05:00|Grand Central - 42 St Station|2.3 mi|40.7522756|-73.9774709|1310|992|-73.9932975|40.7295629|9.3 mi|40.7715121|-73.8717364|n/a|3084|-73.97761360000001|40.7523191
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:40:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|663|529|-73.9932975|40.7295629|10.8 mi|40.7718584|-73.87163199999999|n/a|3060|-73.98640879999999|40.74003099999999
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:40:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|172|169|-73.9932975|40.7295629|12.5 mi|40.7718584|-73.87163199999999|n/a|3637|-73.99107|40.730054
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:40:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|908|675|-73.9932975|40.7295629|11.5 mi|40.7718584|-73.87163199999999|n/a|3277|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:40:00-05:00|33 St|2.3 mi|40.7466223|-73.9818023|1175|988|-73.99977539999999|40.7271183|11.3 mi|40.7718584|-73.87163199999999|n/a|3217|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:40:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|935|-73.99437209999999|40.7284833|8.7 mi|40.7715416|-73.8717269|1262|982|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:40:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2859|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|116|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 08:50:00-05:00||10.0 mi|40.7715416|-73.8717269|1570|1464|-73.9932975|40.7295629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:50:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:50:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:50:00-05:00|Grand Central - 42 St Station|2.3 mi|40.7522756|-73.9774709|1078|931|-73.9932975|40.7295629|9.3 mi|40.7715121|-73.8717364|n/a|3144|-73.97761360000001|40.7523191
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:50:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|623|529|-73.9932975|40.7295629|11.8 mi|40.7718584|-73.87163199999999|n/a|3337|-73.9863381|40.7400007
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:50:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|172|169|-73.9932975|40.7295629|12.5 mi|40.7718584|-73.87163199999999|n/a|3517|-73.99107|40.730054
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:50:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|854|675|-73.9932975|40.7295629|11.5 mi|40.7718584|-73.87163199999999|n/a|3397|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:50:00-05:00|33 St|2.1 mi|40.7466223|-73.9818023|1118|899|-73.9932975|40.7295629|11.3 mi|40.7718584|-73.87163199999999|n/a|3337|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:50:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|875|-73.99437209999999|40.7284833|8.3 mi|40.7715416|-73.8717269|1201|885|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 08:50:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2679|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|91|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 09:00:00-05:00||10.0 mi|40.7715416|-73.8717269|1545|1494|-73.9932975|40.7295629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:00:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:00:00-05:00||11.7 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:00:00-05:00|Grand Central - 42 St Station|2.1 mi|40.7522756|-73.9774709|1332|885|-73.9932975|40.7295629|10.6 mi|40.7718584|-73.87163199999999|n/a|3914|-73.97761360000001|40.7523191
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:00:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|576|529|-73.9932975|40.7295629|9.6 mi|40.7718584|-73.87163199999999|n/a|3350|-73.98640879999999|40.74003099999999
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:00:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|175|169|-73.9932975|40.7295629|10.3 mi|40.7718584|-73.87163199999999|n/a|3480|-73.99098959999999|40.7301722
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:00:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|755|675|-73.9932975|40.7295629|11.1 mi|40.7718584|-73.87163199999999|n/a|4166|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:00:00-05:00|33 St|1.8 mi|40.7466223|-73.9818023|1037|906|-73.9932975|40.7295629|10.9 mi|40.7718584|-73.87163199999999|n/a|4046|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:00:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|935|-73.99437209999999|40.7284833|8.3 mi|40.7715416|-73.8717269|1156|947|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:00:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2859|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|89|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 09:10:00-05:00||9.9 mi|40.7715416|-73.8717269|1608|1515|-73.9932975|40.7295629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:10:00-05:00||10.3 mi|40.7718584|-73.87163199999999|n/a|3554|-73.99437209999999|40.7284833
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:10:00-05:00||10.3 mi|40.7718584|-73.87163199999999|n/a|3554|-73.99437209999999|40.7284833
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:10:00-05:00|Grand Central - 42 St Station|2.1 mi|40.7522756|-73.9774709|1341|885|-73.9932975|40.7295629|11.1 mi|40.7718584|-73.87163199999999|n/a|3115|-73.97761360000001|40.7523191
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:10:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|717|529|-73.9932975|40.7295629|10.8 mi|40.7718584|-73.87163199999999|n/a|3120|-73.98640879999999|40.74003099999999
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:10:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|198|169|-73.9932975|40.7295629|12.1 mi|40.7718584|-73.87163199999999|n/a|4406|-73.99107|40.730054
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:10:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|909|675|-73.9932975|40.7295629|11.5 mi|40.7718584|-73.87163199999999|n/a|3457|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:10:00-05:00|33 St|1.9 mi|40.7466223|-73.9818023|1190|948|-73.9932975|40.7295629|11.3 mi|40.7718584|-73.87163199999999|n/a|3397|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:10:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|935|-73.99437209999999|40.7284833|8.3 mi|40.7715416|-73.8717269|1391|885|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:10:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.87185699999999|n/a|2799|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|88|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 09:20:00-05:00||9.9 mi|40.7715416|-73.8717269|1696|1494|-73.9932975|40.7295629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:20:00-05:00||10.3 mi|40.7718584|-73.87163199999999|n/a|3554|-73.99437209999999|40.7284833
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:20:00-05:00||10.3 mi|40.7718584|-73.87163199999999|n/a|3554|-73.99437209999999|40.7284833
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:20:00-05:00|Grand Central - 42 St Station|2.3 mi|40.7522756|-73.9774709|1286|931|-73.9932975|40.7295629|10.6 mi|40.7718584|-73.87163199999999|n/a|3914|-73.97761360000001|40.7523191
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:20:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|807|529|-73.9932975|40.7295629|10.8 mi|40.7718584|-73.87163199999999|n/a|3180|-73.98640879999999|40.74003099999999
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:20:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|221|169|-73.9932975|40.7295629|10.3 mi|40.7718584|-73.87163199999999|n/a|3480|-73.99098959999999|40.7301722
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:20:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|1019|675|-73.9932975|40.7295629|11.5 mi|40.7718584|-73.87163199999999|n/a|3277|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:20:00-05:00|33 St|2.1 mi|40.7466223|-73.9818023|1283|899|-73.9932975|40.7295629|11.3 mi|40.7718584|-73.87163199999999|n/a|3217|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:20:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|935|-73.99437209999999|40.7284833|8.3 mi|40.7715416|-73.8717269|1221|885|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:20:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.87185699999999|n/a|2679|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|90|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 09:30:00-05:00||9.9 mi|40.7715416|-73.8717269|1735|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:30:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:30:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:30:00-05:00|Grand Central - 42 St Station|2.3 mi|40.7522756|-73.9774709|1262|931|-73.9932975|40.7295629|10.9 mi|40.7718584|-73.87163199999999|n/a|2737|-73.9772294|40.7527262
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:30:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|774|529|-73.9932975|40.7295629|11.4 mi|40.7718584|-73.87163199999999|n/a|4286|-73.9863381|40.7400007
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:30:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|177|169|-73.9932975|40.7295629|12.6 mi|40.7718584|-73.87163199999999|n/a|3577|-73.99107|40.730054
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:30:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|1001|675|-73.9932975|40.7295629|11.5 mi|40.7718584|-73.87163199999999|n/a|3337|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:30:00-05:00|33 St|2.1 mi|40.7466223|-73.9818023|1237|899|-73.9932975|40.7295629|11.3 mi|40.7718584|-73.87163199999999|n/a|3277|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:30:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|935|-73.99437209999999|40.7284833|10.5 mi|40.7685347|-73.865329|1379|1058|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:30:00-05:00|LaGuardia Airport|11.3 mi|40.774059|-73.87185699999999|n/a|2799|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|90|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 09:40:00-05:00||9.9 mi|40.7715416|-73.8717269|2008|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:40:00-05:00||10.3 mi|40.7718584|-73.87163199999999|n/a|3554|-73.99437209999999|40.7284833
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:40:00-05:00||10.3 mi|40.7718584|-73.87163199999999|n/a|3554|-73.99437209999999|40.7284833
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:40:00-05:00|Grand Central - 42 St Station|2.1 mi|40.7522756|-73.9774709|1203|885|-73.9932975|40.7295629|9.3 mi|40.7715121|-73.8717364|n/a|3144|-73.97761360000001|40.7523191
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:40:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|720|529|-73.9932975|40.7295629|11.8 mi|40.7718584|-73.87163199999999|n/a|3337|-73.9863381|40.7400007
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:40:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|186|169|-73.9932975|40.7295629|10.3 mi|40.7718584|-73.87163199999999|n/a|3480|-73.99098959999999|40.7301722
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:40:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|902|675|-73.9932975|40.7295629|11.5 mi|40.7718584|-73.87163199999999|n/a|3337|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:40:00-05:00|33 St|2.1 mi|40.7466223|-73.9818023|1254|899|-73.9932975|40.7295629|11.3 mi|40.7718584|-73.87163199999999|n/a|3277|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:40:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|935|-73.99437209999999|40.7284833|8.3 mi|40.7715416|-73.8717269|1089|885|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:40:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.87185699999999|n/a|2799|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|87|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 09:50:00-05:00||10.0 mi|40.7715416|-73.8717269|1948|1494|-73.9932975|40.7295629
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:50:00-05:00||10.3 mi|40.7718584|-73.87163199999999|n/a|3554|-73.99437209999999|40.7284833
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:50:00-05:00||10.3 mi|40.7718584|-73.87163199999999|n/a|3554|-73.99437209999999|40.7284833
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:50:00-05:00|Grand Central - 42 St Station|2.1 mi|40.7522756|-73.9774709|1291|885|-73.9932975|40.7295629|10.9 mi|40.7718584|-73.87163199999999|n/a|2977|-73.9772294|40.7527262
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:50:00-05:00|23 St|1.1 mi|40.74003099999999|-73.98640879999999|645|529|-73.9932975|40.7295629|11.8 mi|40.7718584|-73.87163199999999|n/a|3397|-73.9863381|40.7400007
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:50:00-05:00|Astor Place Station|0.4 mi|40.7301688|-73.99099249999999|168|169|-73.9932975|40.7295629|12.6 mi|40.7718584|-73.87163199999999|n/a|3577|-73.99107|40.730054
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:50:00-05:00|28 St|1.4 mi|40.7432513|-73.98390549999999|861|675|-73.9932975|40.7295629|11.5 mi|40.7718584|-73.87163199999999|n/a|3457|-73.98386289999999|40.7433087
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:50:00-05:00|33 St|2.1 mi|40.7466223|-73.9818023|1198|899|-73.9932975|40.7295629|11.3 mi|40.7718584|-73.87163199999999|n/a|3337|-73.9818873|40.7466576
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:50:00-05:00|Grand Central Terminal|2.1 mi|40.7505727|-73.97600709999999|n/a|935|-73.99437209999999|40.7284833|8.4 mi|40.7715416|-73.8717269|1023|916|-73.9760036|40.7505712
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 09:50:00-05:00|LaGuardia Airport|11.6 mi|40.774059|-73.87185699999999|n/a|2679|-73.99433259999999|40.7285304|0.2 mi|40.7734912|-73.87585849999999|84|96|-73.8720814|40.7740263
New York University||tolls|LaGuardia Airport|driving|imperial|eastern|2017-04-06 10:00:00-05:00||9.9 mi|40.7715416|-73.8717269|2354|1464|-73.99977539999999|40.7271183
New York University|begin||LaGuardia Airport|transit|imperial|eastern|2017-04-06 10:00:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
New York University|end||LaGuardia Airport|transit|imperial|eastern|2017-04-06 10:00:00-05:00||12.0 mi|40.7718584|-73.87163199999999|n/a|3016|-73.99433259999999|40.7285304
