origin|split_on_leg|driver_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:36:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2865|-87.6175903|41.7929603|41.9797233|-87.8822525|1674|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:36:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|4095|-87.6175903|41.7929603|41.9797233|-87.8822525|281|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 15:48:00-05:00||41.9797233|-87.8822525|3090|36662|1839|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00||41.977665|-87.904221|n/a|39116|4414|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00||41.977665|-87.904221|n/a|39116|4414|-87.6175903|41.7929603|||||||
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1570|13304|1149|-87.6175903|41.7929603|41.977665|-87.904221|n/a|27722|2340|-87.6315547|41.8857522
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1319|11033|1121|-87.6175903|41.7929603|41.977665|-87.904221|n/a|28926|2773|-87.6277226|41.8774529
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1430|12960|1402|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2538|-87.6280222|41.885817
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|108|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4149|-87.618324|41.795174
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|387|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|3531|-87.621368|41.821732
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|823|8184|626|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3182|-87.6264174|41.8526371
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:00:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|356|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|3699|-87.619019|41.816463
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1665|-87.6175903|41.7929603|41.9797233|-87.8822525|2075|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4134|-87.6175903|41.7929603|41.9797233|-87.8822525|89|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3164|-87.6175903|41.7929603|41.9797233|-87.8822525|1798|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3554|-87.6175903|41.7929603|41.9797233|-87.8822525|712|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4434|-87.6175903|41.7929603|41.9797233|-87.8822525|587|7350|603|-87.9040972|41.9777944
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2574|-87.6175903|41.7929603|41.9797233|-87.8822525|1663|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:12:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3804|-87.6175903|41.7929603|41.9797233|-87.8822525|277|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:24:00-05:00||41.9797233|-87.8822525|2965|36662|1839|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00||41.977665|-87.904221|n/a|39116|4344|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00||41.977665|-87.904221|n/a|39116|4364|-87.6175903|41.7929603|||||||
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1612|13304|1149|-87.6175903|41.7929603|41.977665|-87.904221|n/a|27722|2250|-87.6315547|41.8857522
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1322|11033|1121|-87.6175903|41.7929603|41.977665|-87.904221|n/a|28926|2803|-87.6277226|41.8774529
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.885817/-87.6280222|41.885817|-87.6280222|1336|13793|1414|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2478|-87.6280222|41.885817
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|117|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4409|-87.618324|41.795174
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|386|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|4208|-87.621368|41.821732
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|757|8184|626|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3916|-87.6264174|41.8526371
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:36:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|347|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|4306|-87.619019|41.816463
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1634|-87.6175903|41.7929603|41.9797233|-87.8822525|1980|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4054|-87.6175903|41.7929603|41.9797233|-87.8822525|92|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3064|-87.6175903|41.7929603|41.9797233|-87.8822525|1631|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3454|-87.6175903|41.7929603|41.9797233|-87.8822525|706|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4394|-87.6175903|41.7929603|41.9797233|-87.8822525|567|7350|603|-87.9040972|41.9777944
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2534|-87.6175903|41.7929603|41.9797233|-87.8822525|1645|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 16:48:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3724|-87.6175903|41.7929603|41.9797233|-87.8822525|269|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:00:00-05:00||41.9797233|-87.8822525|2595|36662|1839|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00||41.977665|-87.904221|n/a|38979|4371|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00||41.977665|-87.904221|n/a|38979|4369|-87.6175903|41.7929603|||||||
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|383|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35482|3641|-87.621368|41.821732
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|106|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38602|4108|-87.618324|41.795174
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|702|8184|626|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31715|3234|-87.6264174|41.8526371
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|355|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36234|3792|-87.619019|41.816463
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:12:00-05:00|41.8800382/-87.627731|41.8800382|-87.627731|1257|12310|1302|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28626|2637|-87.6277286|41.8800814
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3194|-87.6175903|41.7929603|41.9797233|-87.8822525|1469|25650|1123|-87.7191813|41.9472665
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4184|-87.6175903|41.7929603|41.9797233|-87.8822525|89|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3584|-87.6175903|41.7929603|41.9797233|-87.8822525|681|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4484|-87.6175903|41.7929603|41.9797233|-87.8822525|553|7350|603|-87.9040972|41.9777944
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2624|-87.6175903|41.7929603|41.9797233|-87.8822525|1504|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3855|-87.6175903|41.7929603|41.9797233|-87.8822525|280|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:24:00-05:00|41.8802082/-87.6293578|41.8802082|-87.6293578|n/a|10616|1660|-87.6175903|41.7929603|41.9797233|-87.8822525|1805|26493|1377|-87.6293578|41.8802082
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:36:00-05:00||41.9797233|-87.8822525|2303|36662|1839|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00||41.977665|-87.904221|n/a|39116|4477|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:00:00-05:00||41.977665|-87.904221|n/a|39116|4527|-87.6175903|41.7929603|||||||
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1368|13304|1149|-87.6175903|41.7929603|41.977665|-87.904221|n/a|27722|2280|-87.6315547|41.8857522
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1143|11033|1121|-87.6175903|41.7929603|41.977665|-87.904221|n/a|28926|2773|-87.6277226|41.8774529
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1325|12960|1402|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2478|-87.6280222|41.885817
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|102|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4215|-87.618324|41.795174
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|389|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|3876|-87.621368|41.821732
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|620|8184|626|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3367|-87.6264174|41.8526371
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 17:48:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|358|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|3978|-87.619019|41.816463
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:00:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1785|-87.6175903|41.7929603|41.9797233|-87.8822525|1753|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:00:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4273|-87.6175903|41.7929603|41.9797233|-87.8822525|89|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:00:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3283|-87.6175903|41.7929603|41.9797233|-87.8822525|1274|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:00:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3653|-87.6175903|41.7929603|41.9797233|-87.8822525|588|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:00:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4573|-87.6175903|41.7929603|41.9797233|-87.8822525|546|7350|603|-87.9040972|41.9777944
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:00:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2693|-87.6175903|41.7929603|41.9797233|-87.8822525|1396|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:00:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3943|-87.6175903|41.7929603|41.9797233|-87.8822525|264|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:12:00-05:00||41.9797233|-87.8822525|2335|36662|1839|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:24:00-05:00||41.977665|-87.904221|n/a|39116|4382|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:36:00-05:00||41.977665|-87.904221|n/a|39116|4382|-87.6175903|41.7929603|||||||
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:24:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1389|13304|1149|-87.6175903|41.7929603|41.977665|-87.904221|n/a|27722|2340|-87.6315547|41.8857522
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:24:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1123|11033|1121|-87.6175903|41.7929603|41.977665|-87.904221|n/a|28926|2773|-87.6277226|41.8774529
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:24:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1294|12960|1402|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2538|-87.6280222|41.885817
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:24:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|102|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4108|-87.618324|41.795174
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:24:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|445|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|3758|-87.621368|41.821732
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:24:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|639|8184|626|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3372|-87.6264174|41.8526371
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:24:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|398|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|3871|-87.619019|41.816463
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:36:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1665|-87.6175903|41.7929603|41.9797233|-87.8822525|1668|26064|1314|-87.6315556|41.8857335
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:36:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4215|-87.6175903|41.7929603|41.9797233|-87.8822525|89|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:36:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3256|-87.6175903|41.7929603|41.9797233|-87.8822525|1258|23030|1017|-87.7191813|41.9472665
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:36:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3646|-87.6175903|41.7929603|41.9797233|-87.8822525|603|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:36:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4546|-87.6175903|41.7929603|41.9797233|-87.8822525|641|7350|603|-87.9040972|41.9777944
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:36:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2686|-87.6175903|41.7929603|41.9797233|-87.8822525|1275|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:36:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3916|-87.6175903|41.7929603|41.9797233|-87.8822525|266|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 18:48:00-05:00||41.9797233|-87.8822525|2277|36662|1839|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:00:00-05:00||41.977665|-87.904221|n/a|38922|4426|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:12:00-05:00||41.977665|-87.904221|n/a|38922|4445|-87.6175903|41.7929603|||||||
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:00:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|419|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|3734|-87.621368|41.821732
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:00:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|114|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4074|-87.618324|41.795174
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:00:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|678|8184|626|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3344|-87.6264174|41.8526371
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:00:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1167|11033|1121|-87.6175903|41.7929603|41.977665|-87.904221|n/a|28926|2833|-87.6277226|41.8774529
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:00:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|386|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|3906|-87.619019|41.816463
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:12:00-05:00|41.94738/-87.719063|41.94738|-87.719063|n/a|21893|3061|-87.6175903|41.7929603|41.9797233|-87.8822525|1360|25650|1123|-87.7191813|41.9472665
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:12:00-05:00|41.983505/-87.85939|41.983505|-87.85939|n/a|34808|4040|-87.6175903|41.7929603|41.9797233|-87.8822525|90|2012|93|-87.8594793|41.9837411
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:12:00-05:00|41.8787087/-87.6293257|41.8787087|-87.6293257|n/a|10609|1647|-87.6175903|41.7929603|41.9797233|-87.8822525|1564|27358|1375|-87.6293257|41.8787087
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:12:00-05:00|41.970634/-87.760895|41.970634|-87.760895|n/a|26224|3451|-87.6175903|41.7929603|41.9797233|-87.8822525|581|10610|450|-87.7611277|41.9708946
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:12:00-05:00|41.977665/-87.904221|41.977665|-87.904221|n/a|39116|4340|-87.6175903|41.7929603|41.9797233|-87.8822525|554|7350|603|-87.9040972|41.9777944
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:12:00-05:00|41.9100489/-87.6779633|41.9100489|-87.6779633|n/a|16245|2480|-87.6175903|41.7929603|41.9797233|-87.8822525|1262|21849|1160|-87.677963|41.9100511
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:12:00-05:00|41.9823319/-87.8075119|41.9823319|-87.8075119|n/a|30489|3710|-87.6175903|41.7929603|41.9797233|-87.8822525|266|6370|274|-87.8075138|41.9824533
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:24:00-05:00||41.9797233|-87.8822525|2333|36662|1839|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:36:00-05:00||41.977665|-87.904221|n/a|39116|4653|-87.6175903|41.7929603|||||||
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:48:00-05:00||41.977665|-87.904221|n/a|39116|4653|-87.6175903|41.7929603|||||||
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:36:00-05:00|41.8857335/-87.6315556|41.8857335|-87.6315556|1375|13291|1178|-87.6175903|41.7929603|41.977665|-87.904221|n/a|27722|2460|-87.6315547|41.8857522
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:36:00-05:00|41.8774529/-87.6277226|41.8774529|-87.6277226|1169|11033|1121|-87.6175903|41.7929603|41.977665|-87.904221|n/a|28926|2803|-87.6277226|41.8774529
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:36:00-05:00|41.8858195/-87.6278724|41.8858195|-87.6278724|1414|13506|1418|-87.6175551|41.7929609|41.977665|-87.904221|n/a|28000|2598|-87.6280222|41.885817
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:36:00-05:00|41.7947391/-87.618398|41.7947391|-87.618398|105|536|110|-87.6175551|41.7929609|41.977665|-87.904221|n/a|38739|4350|-87.618324|41.795174
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:36:00-05:00|41.8217417/-87.6215403|41.8217417|-87.6215403|410|3473|429|-87.6175903|41.7929603|41.977665|-87.904221|n/a|35619|3780|-87.621368|41.821732
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:36:00-05:00|41.8527793/-87.626405|41.8527793|-87.626405|646|8184|626|-87.6175903|41.7929603|41.977665|-87.904221|n/a|31852|3040|-87.6264174|41.8526371
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:36:00-05:00|41.816588/-87.6190088|41.816588|-87.6190088|381|3095|395|-87.6175903|41.7929603|41.977665|-87.904221|n/a|36371|3929|-87.619019|41.816463
Washington Park Chicago IL||finish|tolls|Ohare Airport|driving|imperial|central|2017-04-12 19:48:00-05:00|41.8857522/-87.6315547|41.8857522|-87.6315547|n/a|11394|1665|-87.6175903|41.7929603|41.9797233|-87.8822525|1450|26064|1314|-87.6315556|41.8857335
