origin|split_on_leg|drive_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:00:00-05:00||42.3747715|-71.0290294|1372|17264|1537|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:15:00-05:00||42.37426199999999|-71.03039500000001|n/a|10935|2412|-71.1189852|42.3743279|||||||
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:30:00-05:00||42.37426199999999|-71.03039500000001|n/a|10935|2412|-71.1189852|42.3743279|||||||
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:15:00-05:00|42.3748663/-71.1185182|42.3748663|-71.11851820000001|n/a|54|40|-71.11873600000001|42.3744235|42.3747715|-71.0290294|966|13878|1128|-71.1186191|42.3748754
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:15:00-05:00|42.366717/-71.106102|42.366717|-71.10610199999999|n/a|2024|452|-71.1189852|42.3743279|42.3747715|-71.0290294|855|13165|1005|-71.1060218|42.3667859
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:15:00-05:00|42.372114/-71.1153885|42.372114|-71.1153885|n/a|360|275|-71.1190302|42.3733846|42.3747715|-71.0290294|839|13107|979|-71.1154406|42.3720809
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:15:00-05:00|42.347839/-71.0878674|42.347839|-71.0878674|n/a|4691|1197|-71.1189852|42.3743279|42.3747715|-71.0290294|675|14125|783|-71.08769769999999|42.3476879
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:15:00-05:00|42.357596/-71.092797|42.357596|-71.09279699999999|n/a|3537|1018|-71.1189852|42.3743279|42.3747715|-71.0290294|729|9106|786|-71.09279699999999|42.357596
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:15:00-05:00|42.3615322/-71.0980015|42.3615322|-71.0980015|n/a|2967|890|-71.1189852|42.3743279|42.3747715|-71.0290294|876|9770|978|-71.0980015|42.3615322
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:15:00-05:00|42.368951/-71.110427|42.368951|-71.110427|n/a|1587|356|-71.1189852|42.3743279|42.3747715|-71.0290294|845|13327|989|-71.11082309999999|42.3691895
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:30:00-05:00|42.3586696/-71.0571914|42.35866960000001|-71.0571914|800|10442|940|-71.1186766|42.37328970000001|42.37426199999999|-71.03039500000001|n/a|3042|368|-71.0573287|42.3587181
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:30:00-05:00|42.3690685/-71.0393923|42.3690685|-71.0393923|1028|12048|1122|-71.1191387|42.3736294|42.37426199999999|-71.03039500000001|n/a|1019|140|-71.0395296|42.3691186
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:30:00-05:00|42.3596291/-71.0597895|42.3596291|-71.0597895|846|8172|952|-71.1191387|42.3736294|42.37426199999999|-71.03039500000001|n/a|3290|452|-71.059215|42.359705
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:30:00-05:00|42.3745164/-71.0305389|42.3745164|-71.0305389|922|12036|1011|-71.1191387|42.3736294|42.3745342|-71.0303845|n/a|14|10|-71.0302823|42.374527
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:30:00-05:00|42.3596586/-71.0515464|42.3596586|-71.05154639999999|819|10614|986|-71.1186766|42.37328970000001|42.37426199999999|-71.03039500000001|n/a|2570|289|-71.05165199999999|42.359784
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 04:45:00-05:00||42.3747715|-71.0290294|1374|17264|1537|-71.1191387|42.3736294|||||||
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 05:00:00-05:00||42.37426199999999|-71.03039500000001|n/a|9032|2100|-71.118956|42.373362|||||||
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 05:15:00-05:00||42.37426199999999|-71.03039500000001|n/a|9032|2100|-71.118956|42.373362|||||||
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 05:00:00-05:00|42.3622401/-71.0862248|42.3622401|-71.0862248|n/a|3108|360|-71.118956|42.373362|42.3747715|-71.0290294|670|7111|728|-71.08620309999999|42.3623895
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 05:00:00-05:00|42.3549333/-71.0601701|42.3549333|-71.0601701|n/a|5509|720|-71.118956|42.373362|42.3747715|-71.0290294|646|7020|750|-71.05975|42.3549395
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 05:00:00-05:00|42.361166/-71.070628|42.361166|-71.070628|n/a|4369|480|-71.118956|42.373362|42.3747715|-71.0290294|497|5800|537|-71.070619|42.3611521
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 05:00:00-05:00|42.3733846/-71.1190302|42.3733846|-71.1190302|n/a|0|0|-71.1190302|42.3733846|42.3747715|-71.0290294|874|13360|1042|-71.1187599|42.3732424
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 05:00:00-05:00|42.365486/-71.103802|42.365486|-71.103802|n/a|1559|180|-71.118956|42.373362|42.3747715|-71.0290294|896|13288|1047|-71.103606|42.3653463
Harvard transit station Boston MA|||tolls|Airport station Boston MA|driving|imperial|eastern|2017-04-14 05:15:00-05:00|42.3586696/-71.0571914|42.35866960000001|-71.0571914|815|10442|940|-71.1186766|42.37328970000001|42.37426199999999|-71.03039500000001|n/a|3042|368|-71.0573287|42.3587181
