origin|split_on_leg|drive_leg|avoid|destination|mode|units|timezone|departure_time|split_point|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y|end_y|end_x|duration_in_traffic-sec|distance_m|duration-sec|start_x|start_y
Washington Park Chicago IL|||tolls|Ohare Airport|driving|imperial|central|2017-04-21 05:00:00-05:00||41.9797233|-87.88225249999999|1579|36662|1842|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL|begin|finish||Ohare Airport|transit|imperial|central|2017-04-21 05:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4245|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL|end|start||Ohare Airport|transit|imperial|central|2017-04-21 05:00:00-05:00||41.97766499999999|-87.90422099999999|n/a|39116|4245|-87.61759029999999|41.7929603|||||||
Washington Park Chicago IL|begin|finish||Ohare Airport|transit|imperial|central|2017-04-21 05:00:00-05:00|Clark/Lake|41.8857522|-87.6315547|n/a|11394|1603|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1133|26064|1311|-87.6315556|41.8857335
Washington Park Chicago IL|begin|finish||Ohare Airport|transit|imperial|central|2017-04-21 05:00:00-05:00|Jackson|41.8774533|-87.6277288|n/a|10616|1622|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1163|27195|1353|-87.6277288|41.8774533
Washington Park Chicago IL|begin|finish||Ohare Airport|transit|imperial|central|2017-04-21 05:00:00-05:00|State/Lake|41.885738|-87.627838|n/a|11085|1542|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1184|26280|1386|-87.62802219999999|41.885817
Washington Park Chicago IL|begin|finish||Ohare Airport|transit|imperial|central|2017-04-21 05:00:00-05:00|Garfield|41.7947389|-87.6184227|n/a|399|301|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1554|36398|1778|-87.6184227|41.7947389
Washington Park Chicago IL|begin|finish||Ohare Airport|transit|imperial|central|2017-04-21 05:00:00-05:00|Indiana|41.821732|-87.621368|n/a|3520|643|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1436|33020|1667|-87.62154029999999|41.8217417
Washington Park Chicago IL|begin|finish||Ohare Airport|transit|imperial|central|2017-04-21 05:00:00-05:00|Cermak-McCormick Place|41.8526371|-87.6264174|n/a|7267|1002|-87.61759029999999|41.7929603|41.9797233|-87.88225249999999|1440|29791|1640|-87.62640499999999|41.85277929999999
Washington Park Chicago IL|begin|finish||Ohare Airport|transit|imperial|central|2017-04-21 05:00:00-05:00|43rd|41.816588|-87.6190088|n/a|3054|620|-87.61755509999999|41.7929609|41.9797233|-87.88225249999999|1433|33801|1674|-87.6190088|41.816588
